Territory_ID,Territory,Territory_acr,Gender_ID,Gender,ages from,ages to,Year,Quarter,Unemployment rate
5,Nord-ovest,ITC,2,females,15,64,2006.0,4.0,5.678751
5,Nord-ovest,ITC,2,females,15,64,2006.0,3.0,4.702418
5,Nord-ovest,ITC,2,females,15,64,2007.0,Total,4.84777
5,Nord-ovest,ITC,2,females,15,64,2007.0,1.0,4.609162
5,Nord-ovest,ITC,2,females,15,64,2007.0,2.0,4.251269
5,Nord-ovest,ITC,2,females,15,64,2007.0,4.0,5.686712
5,Nord-ovest,ITC,2,females,15,64,2007.0,3.0,4.824416
5,Nord-ovest,ITC,2,females,15,64,2008.0,Total,5.458262
5,Nord-ovest,ITC,2,females,15,64,2008.0,2.0,5.458357
5,Nord-ovest,ITC,2,females,15,64,2008.0,1.0,5.006097
5,Nord-ovest,ITC,2,females,15,64,2008.0,4.0,6.273864
5,Nord-ovest,ITC,2,females,15,64,2008.0,3.0,5.083189
5,Nord-ovest,ITC,2,females,15,64,2009.0,Total,6.893124
5,Nord-ovest,ITC,2,females,15,64,2009.0,1.0,6.614675
5,Nord-ovest,ITC,2,females,15,64,2009.0,2.0,6.359206
5,Nord-ovest,ITC,2,females,15,64,2009.0,4.0,7.919145
5,Nord-ovest,ITC,2,females,15,64,2009.0,3.0,6.666196
5,Nord-ovest,ITC,2,females,15,64,2010.0,Total,7.213266
5,Nord-ovest,ITC,2,females,15,64,2010.0,2.0,6.78902
5,Nord-ovest,ITC,2,females,15,64,2010.0,1.0,7.740628
5,Nord-ovest,ITC,2,females,15,64,2010.0,4.0,8.029365
5,Nord-ovest,ITC,2,females,15,64,2010.0,3.0,6.268535
5,Nord-ovest,ITC,2,females,15,64,2011.0,Total,7.340469
5,Nord-ovest,ITC,2,females,15,64,2011.0,1.0,7.470203
5,Nord-ovest,ITC,2,females,15,64,2011.0,2.0,6.705651
5,Nord-ovest,ITC,2,females,15,64,2011.0,4.0,8.409759
5,Nord-ovest,ITC,2,females,15,64,2011.0,3.0,6.732924
5,Nord-ovest,ITC,2,females,15,64,2012.0,Total,9.332541
5,Nord-ovest,ITC,2,females,15,64,2012.0,2.0,8.893945
5,Nord-ovest,ITC,2,females,15,64,2012.0,1.0,9.942807
5,Nord-ovest,ITC,2,females,15,64,2012.0,4.0,9.749269
5,Nord-ovest,ITC,2,females,15,64,2012.0,3.0,8.7383
5,Nord-ovest,ITC,2,females,15,64,2013.0,Total,9.731932
5,Nord-ovest,ITC,2,females,15,64,2013.0,1.0,10.783947
5,Nord-ovest,ITC,2,females,15,64,2013.0,2.0,9.217502
5,Nord-ovest,ITC,2,females,15,64,2013.0,4.0,10.271615
5,Nord-ovest,ITC,2,females,15,64,2013.0,3.0,8.651996
5,Nord-ovest,ITC,2,females,15,64,2014.0,Total,10.07361
5,Nord-ovest,ITC,2,females,15,64,2014.0,2.0,9.557209
5,Nord-ovest,ITC,2,females,15,64,2014.0,1.0,10.819467
5,Nord-ovest,ITC,2,females,15,64,2014.0,4.0,10.828989
5,Nord-ovest,ITC,2,females,15,64,2014.0,3.0,9.073945
5,Nord-ovest,ITC,2,females,15,64,2015.0,Total,9.415612
5,Nord-ovest,ITC,2,females,15,64,2015.0,1.0,10.388194
5,Nord-ovest,ITC,2,females,15,64,2015.0,2.0,9.276429
5,Nord-ovest,ITC,2,females,15,64,2015.0,4.0,9.728142
5,Nord-ovest,ITC,2,females,15,64,2015.0,3.0,8.223495
5,Nord-ovest,ITC,2,females,15,64,2016.0,Total,9.328614
5,Nord-ovest,ITC,2,females,15,64,2016.0,2.0,9.049731
5,Nord-ovest,ITC,2,females,15,64,2016.0,1.0,9.438231
5,Nord-ovest,ITC,2,females,15,64,2016.0,4.0,10.052643
5,Nord-ovest,ITC,2,females,15,64,2016.0,3.0,8.756529
5,Nord-ovest,ITC,2,females,15,64,2017.0,Total,8.804623
5,Nord-ovest,ITC,2,females,15,64,2017.0,1.0,9.506404
5,Nord-ovest,ITC,2,females,15,64,2017.0,2.0,8.446245
5,Nord-ovest,ITC,2,females,15,64,2017.0,4.0,8.415669
5,Nord-ovest,ITC,2,females,15,64,2017.0,3.0,8.850079
5,Nord-ovest,ITC,2,females,15,64,2018.0,Total,8.132117
5,Nord-ovest,ITC,2,females,15,64,2018.0,2.0,8.295997
5,Nord-ovest,ITC,2,females,15,64,2018.0,1.0,8.572403
5,Nord-ovest,ITC,2,females,15,64,2018.0,4.0,8.378499
5,Nord-ovest,ITC,2,females,15,64,2018.0,3.0,7.258953
5,Nord-ovest,ITC,2,females,15,64,2019.0,Total,7.983421
5,Nord-ovest,ITC,2,females,15,64,2019.0,1.0,8.818381
5,Nord-ovest,ITC,2,females,15,64,2019.0,2.0,7.069915
5,Nord-ovest,ITC,2,females,15,64,2019.0,4.0,8.463919
5,Nord-ovest,ITC,2,females,15,64,2019.0,3.0,7.567767
5,Nord-ovest,ITC,2,females,15,64,2020.0,Total,7.200582
5,Nord-ovest,ITC,2,females,15,64,2020.0,2.0,6.087124
5,Nord-ovest,ITC,2,females,15,64,2020.0,1.0,7.062309
5,Nord-ovest,ITC,2,females,15,64,2020.0,3.0,8.096534
5,Nord-ovest,ITC,2,females,15,64,2020.0,4.0,7.538846
5,Nord-ovest,ITC,2,females,15,64,2021.0,Total,7.591191
5,Nord-ovest,ITC,2,females,15,64,2022.0,Total,6.751994
5,Nord-ovest,ITC,2,females,15,64,2021.0,1.0,8.893665
5,Nord-ovest,ITC,2,females,15,64,2021.0,2.0,7.636798
5,Nord-ovest,ITC,2,females,15,64,2021.0,3.0,7.014227
5,Nord-ovest,ITC,2,females,15,64,2021.0,4.0,6.869545
5,Nord-ovest,ITC,2,females,15,64,2022.0,1.0,7.437944
5,Nord-ovest,ITC,2,females,15,64,2022.0,2.0,6.907605
5,Nord-ovest,ITC,2,females,15,64,2022.0,3.0,6.558379
5,Nord-ovest,ITC,2,females,15,64,2022.0,4.0,6.123887
5,Nord-ovest,ITC,9,total,15,64,2004.0,Total,4.657458
5,Nord-ovest,ITC,9,total,15,64,2004.0,2.0,4.438506
5,Nord-ovest,ITC,9,total,15,64,2004.0,1.0,4.76403
5,Nord-ovest,ITC,9,total,15,64,2004.0,4.0,4.813968
5,Nord-ovest,ITC,9,total,15,64,2004.0,3.0,4.611367
5,Nord-ovest,ITC,9,total,15,64,2005.0,Total,4.514332
5,Nord-ovest,ITC,9,total,15,64,2005.0,1.0,4.612552
5,Nord-ovest,ITC,9,total,15,64,2005.0,2.0,4.350868
5,Nord-ovest,ITC,9,total,15,64,2005.0,4.0,4.955117
5,Nord-ovest,ITC,9,total,15,64,2005.0,3.0,4.130913
5,Nord-ovest,ITC,9,total,15,64,2006.0,Total,3.978315
5,Nord-ovest,ITC,9,total,15,64,2006.0,2.0,3.618642
5,Nord-ovest,ITC,9,total,15,64,2006.0,1.0,4.468514
5,Nord-ovest,ITC,9,total,15,64,2006.0,4.0,4.294785
5,Nord-ovest,ITC,9,total,15,64,2006.0,3.0,3.528491
5,Nord-ovest,ITC,9,total,15,64,2007.0,Total,3.822435
5,Nord-ovest,ITC,9,total,15,64,2007.0,1.0,4.019997
5,Nord-ovest,ITC,9,total,15,64,2007.0,2.0,3.390952
5,Nord-ovest,ITC,9,total,15,64,2007.0,4.0,4.274279
5,Nord-ovest,ITC,9,total,15,64,2007.0,3.0,3.600943
5,Nord-ovest,ITC,9,total,15,64,2008.0,Total,4.290436
5,Nord-ovest,ITC,9,total,15,64,2008.0,2.0,4.156013
5,Nord-ovest,ITC,9,total,15,64,2008.0,1.0,4.196132
5,Nord-ovest,ITC,9,total,15,64,2008.0,4.0,4.995228
5,Nord-ovest,ITC,9,total,15,64,2008.0,3.0,3.810475
5,Nord-ovest,ITC,9,total,15,64,2009.0,Total,5.931667
5,Nord-ovest,ITC,9,total,15,64,2009.0,1.0,5.696631
5,Nord-ovest,ITC,9,total,15,64,2009.0,2.0,5.481592
5,Nord-ovest,ITC,9,total,15,64,2009.0,4.0,6.874783
5,Nord-ovest,ITC,9,total,15,64,2009.0,3.0,5.6665
5,Nord-ovest,ITC,9,total,15,64,2010.0,Total,6.391143
5,Nord-ovest,ITC,9,total,15,64,2010.0,2.0,6.395958
5,Nord-ovest,ITC,9,total,15,64,2010.0,1.0,7.02726
5,Nord-ovest,ITC,9,total,15,64,2010.0,4.0,6.455934
5,Nord-ovest,ITC,9,total,15,64,2010.0,3.0,5.671914
5,Nord-ovest,ITC,9,total,15,64,2011.0,Total,6.488042
5,Nord-ovest,ITC,9,total,15,64,2011.0,1.0,6.66891
5,Nord-ovest,ITC,9,total,15,64,2011.0,2.0,5.831082
5,Nord-ovest,ITC,9,total,15,64,2011.0,4.0,7.428209
5,Nord-ovest,ITC,9,total,15,64,2011.0,3.0,5.999483
5,Nord-ovest,ITC,9,total,15,64,2012.0,Total,8.241845
5,Nord-ovest,ITC,9,total,15,64,2012.0,2.0,8.147088
5,Nord-ovest,ITC,9,total,15,64,2012.0,1.0,8.479375
5,Nord-ovest,ITC,9,total,15,64,2012.0,4.0,8.74478
5,Nord-ovest,ITC,9,total,15,64,2012.0,3.0,7.5899
5,Nord-ovest,ITC,9,total,15,64,2013.0,Total,9.168357
5,Nord-ovest,ITC,9,total,15,64,2013.0,1.0,9.876264
5,Nord-ovest,ITC,9,total,15,64,2013.0,2.0,8.881591
5,Nord-ovest,ITC,9,total,15,64,2013.0,4.0,9.590323
5,Nord-ovest,ITC,9,total,15,64,2013.0,3.0,8.318399
5,Nord-ovest,ITC,9,total,15,64,2014.0,Total,9.530764
5,Nord-ovest,ITC,9,total,15,64,2014.0,2.0,9.353189
5,Nord-ovest,ITC,9,total,15,64,2014.0,1.0,10.204213
5,Nord-ovest,ITC,9,total,15,64,2014.0,4.0,9.9194
5,Nord-ovest,ITC,9,total,15,64,2014.0,3.0,8.640161
5,Nord-ovest,ITC,9,total,15,64,2015.0,Total,8.842477
5,Nord-ovest,ITC,9,total,15,64,2015.0,1.0,9.865568
5,Nord-ovest,ITC,9,total,15,64,2015.0,2.0,8.809374
5,Nord-ovest,ITC,9,total,15,64,2015.0,4.0,8.994793
5,Nord-ovest,ITC,9,total,15,64,2015.0,3.0,7.681742
5,Nord-ovest,ITC,9,total,15,64,2016.0,Total,8.283608
5,Nord-ovest,ITC,9,total,15,64,2016.0,2.0,8.043636
5,Nord-ovest,ITC,9,total,15,64,2016.0,1.0,8.746986
5,Nord-ovest,ITC,9,total,15,64,2016.0,4.0,8.906526
5,Nord-ovest,ITC,9,total,15,64,2016.0,3.0,7.426241
5,Nord-ovest,ITC,9,total,15,64,2017.0,Total,7.543003
5,Nord-ovest,ITC,9,total,15,64,2017.0,1.0,8.341472
5,Nord-ovest,ITC,9,total,15,64,2017.0,2.0,7.277137
5,Nord-ovest,ITC,9,total,15,64,2017.0,4.0,7.308181
5,Nord-ovest,ITC,9,total,15,64,2017.0,3.0,7.240999
5,Nord-ovest,ITC,9,total,15,64,2018.0,Total,7.073587
5,Nord-ovest,ITC,9,total,15,64,2018.0,2.0,7.331029
5,Nord-ovest,ITC,9,total,15,64,2018.0,1.0,7.568814
5,Nord-ovest,ITC,9,total,15,64,2018.0,4.0,7.10918
5,Nord-ovest,ITC,9,total,15,64,2018.0,3.0,6.275805
5,Nord-ovest,ITC,9,total,15,64,2019.0,Total,6.611319
5,Nord-ovest,ITC,9,total,15,64,2019.0,1.0,7.445383
5,Nord-ovest,ITC,9,total,15,64,2019.0,2.0,6.179959
5,Nord-ovest,ITC,9,total,15,64,2019.0,4.0,6.607683
5,Nord-ovest,ITC,9,total,15,64,2019.0,3.0,6.203005
5,Nord-ovest,ITC,9,total,15,64,2020.0,Total,6.240284
5,Nord-ovest,ITC,9,total,15,64,2020.0,2.0,5.305057
5,Nord-ovest,ITC,9,total,15,64,2020.0,1.0,6.071162
5,Nord-ovest,ITC,9,total,15,64,2020.0,3.0,7.009676
5,Nord-ovest,ITC,9,total,15,64,2020.0,4.0,6.558668
5,Nord-ovest,ITC,9,total,15,64,2021.0,Total,6.602339
5,Nord-ovest,ITC,9,total,15,64,2022.0,Total,5.550211
5,Nord-ovest,ITC,9,total,15,64,2021.0,1.0,7.678997
5,Nord-ovest,ITC,9,total,15,64,2021.0,2.0,6.772784
5,Nord-ovest,ITC,9,total,15,64,2021.0,3.0,5.898975
5,Nord-ovest,ITC,9,total,15,64,2021.0,4.0,6.08869
5,Nord-ovest,ITC,9,total,15,64,2022.0,1.0,6.290296
5,Nord-ovest,ITC,9,total,15,64,2022.0,2.0,5.665727
5,Nord-ovest,ITC,9,total,15,64,2022.0,3.0,5.20389
5,Nord-ovest,ITC,9,total,15,64,2022.0,4.0,5.051397
4,Nord-est,ITD,1,males,15,64,2004.0,Total,2.602574
4,Nord-est,ITD,1,males,15,64,2004.0,2.0,2.630028
4,Nord-est,ITD,1,males,15,64,2004.0,1.0,2.689476
4,Nord-est,ITD,1,males,15,64,2004.0,4.0,2.992257
4,Nord-est,ITD,1,males,15,64,2004.0,3.0,2.09733
4,Nord-est,ITD,1,males,15,64,2005.0,Total,2.887812
4,Nord-est,ITD,1,males,15,64,2005.0,1.0,2.998607
4,Nord-est,ITD,1,males,15,64,2005.0,2.0,2.427091
4,Nord-est,ITD,1,males,15,64,2005.0,4.0,3.300881
4,Nord-est,ITD,1,males,15,64,2005.0,3.0,2.823224
4,Nord-est,ITD,1,males,15,64,2006.0,Total,2.501945
4,Nord-est,ITD,1,males,15,64,2006.0,2.0,2.076783
4,Nord-est,ITD,1,males,15,64,2006.0,1.0,2.522499
4,Nord-est,ITD,1,males,15,64,2006.0,4.0,2.740149
4,Nord-est,ITD,1,males,15,64,2006.0,3.0,2.670044
4,Nord-est,ITD,1,males,15,64,2007.0,Total,2.13705
4,Nord-est,ITD,1,males,15,64,2007.0,1.0,2.537005
4,Nord-est,ITD,1,males,15,64,2007.0,2.0,1.900191
4,Nord-est,ITD,1,males,15,64,2007.0,4.0,2.374563
4,Nord-est,ITD,1,males,15,64,2007.0,3.0,1.738368
4,Nord-est,ITD,1,males,15,64,2008.0,Total,2.38165
4,Nord-est,ITD,1,males,15,64,2008.0,2.0,2.426569
4,Nord-est,ITD,1,males,15,64,2008.0,1.0,2.522619
4,Nord-est,ITD,1,males,15,64,2008.0,4.0,2.695728
4,Nord-est,ITD,1,males,15,64,2008.0,3.0,1.883245
4,Nord-est,ITD,1,males,15,64,2009.0,Total,3.938194
4,Nord-est,ITD,1,males,15,64,2009.0,1.0,3.752656
4,Nord-est,ITD,1,males,15,64,2009.0,2.0,3.899947
4,Nord-est,ITD,1,males,15,64,2009.0,4.0,4.133407
4,Nord-est,ITD,1,males,15,64,2009.0,3.0,3.970348
4,Nord-est,ITD,1,males,15,64,2010.0,Total,4.631842
4,Nord-est,ITD,1,males,15,64,2010.0,2.0,4.85857
4,Nord-est,ITD,1,males,15,64,2010.0,1.0,4.868778
4,Nord-est,ITD,1,males,15,64,2010.0,4.0,5.078652
4,Nord-est,ITD,1,males,15,64,2010.0,3.0,3.712607
4,Nord-est,ITD,1,males,15,64,2011.0,Total,4.241256
4,Nord-est,ITD,1,males,15,64,2011.0,1.0,4.421961
4,Nord-est,ITD,1,males,15,64,2011.0,2.0,3.731962
4,Nord-est,ITD,1,males,15,64,2011.0,4.0,5.410542
4,Nord-est,ITD,1,males,15,64,2011.0,3.0,3.3996
4,Nord-est,ITD,1,males,15,64,2012.0,Total,6.011705
4,Nord-est,ITD,1,males,15,64,2012.0,2.0,6.208337
4,Nord-est,ITD,1,males,15,64,2012.0,1.0,6.044031
4,Nord-est,ITD,1,males,15,64,2012.0,4.0,6.433083
4,Nord-est,ITD,1,males,15,64,2012.0,3.0,5.362574
4,Nord-est,ITD,1,males,15,64,2013.0,Total,6.780844
4,Nord-est,ITD,1,males,15,64,2013.0,1.0,7.74484
4,Nord-est,ITD,1,males,15,64,2013.0,2.0,6.764656
4,Nord-est,ITD,1,males,15,64,2013.0,4.0,6.83204
4,Nord-est,ITD,1,males,15,64,2013.0,3.0,5.786621
4,Nord-est,ITD,1,males,15,64,2014.0,Total,6.729711
4,Nord-est,ITD,1,males,15,64,2014.0,2.0,6.389388
4,Nord-est,ITD,1,males,15,64,2014.0,1.0,7.903112
4,Nord-est,ITD,1,males,15,64,2014.0,4.0,6.676855
4,Nord-est,ITD,1,males,15,64,2014.0,3.0,5.958517
4,Nord-est,ITD,1,males,15,64,2015.0,Total,6.322231
4,Nord-est,ITD,1,males,15,64,2015.0,1.0,6.831134
4,Nord-est,ITD,1,males,15,64,2015.0,2.0,6.144521
4,Nord-est,ITD,1,males,15,64,2015.0,4.0,6.389405
4,Nord-est,ITD,1,males,15,64,2015.0,3.0,5.93377
4,Nord-est,ITD,1,males,15,64,2016.0,Total,5.891265
4,Nord-est,ITD,1,males,15,64,2016.0,2.0,5.995293
4,Nord-est,ITD,1,males,15,64,2016.0,1.0,6.461335
4,Nord-est,ITD,1,males,15,64,2016.0,4.0,6.045296
4,Nord-est,ITD,1,males,15,64,2016.0,3.0,5.0687
4,Nord-est,ITD,1,males,15,64,2017.0,Total,5.273335
4,Nord-est,ITD,1,males,15,64,2017.0,1.0,5.522447
4,Nord-est,ITD,1,males,15,64,2017.0,2.0,4.981972
4,Nord-est,ITD,1,males,15,64,2017.0,4.0,5.585959
4,Nord-est,ITD,1,males,15,64,2017.0,3.0,5.005424
4,Nord-est,ITD,1,males,15,64,2018.0,Total,5.06109
4,Nord-est,ITD,1,males,15,64,2018.0,2.0,4.688113
4,Nord-est,ITD,1,males,15,64,2018.0,1.0,5.644534
4,Nord-est,ITD,1,males,15,64,2018.0,4.0,5.401397
4,Nord-est,ITD,1,males,15,64,2018.0,3.0,4.520546
4,Nord-est,ITD,1,males,15,64,2019.0,Total,4.474674
4,Nord-est,ITD,1,males,15,64,2019.0,1.0,4.960213
4,Nord-est,ITD,1,males,15,64,2019.0,2.0,3.964762
4,Nord-est,ITD,1,males,15,64,2019.0,4.0,4.78473
4,Nord-est,ITD,1,males,15,64,2019.0,3.0,4.193778
4,Nord-est,ITD,1,males,15,64,2020.0,Total,4.76503
4,Nord-est,ITD,1,males,15,64,2020.0,2.0,3.935345
4,Nord-est,ITD,1,males,15,64,2020.0,1.0,4.148659
4,Nord-est,ITD,1,males,15,64,2020.0,3.0,5.640307
4,Nord-est,ITD,1,males,15,64,2020.0,4.0,5.326535
4,Nord-est,ITD,1,males,15,64,2021.0,Total,4.30691
4,Nord-est,ITD,1,males,15,64,2022.0,Total,3.671627
4,Nord-est,ITD,1,males,15,64,2021.0,1.0,5.150966
4,Nord-est,ITD,1,males,15,64,2021.0,2.0,3.665259
4,Nord-est,ITD,1,males,15,64,2021.0,3.0,3.667747
4,Nord-est,ITD,1,males,15,64,2021.0,4.0,4.750976
4,Nord-est,ITD,1,males,15,64,2022.0,1.0,4.530383
4,Nord-est,ITD,1,males,15,64,2022.0,2.0,3.268417
4,Nord-est,ITD,1,males,15,64,2022.0,3.0,3.502432
4,Nord-est,ITD,1,males,15,64,2022.0,4.0,3.386715
4,Nord-est,ITD,2,females,15,64,2004.0,Total,5.833839
4,Nord-est,ITD,2,females,15,64,2004.0,2.0,5.731125
4,Nord-est,ITD,2,females,15,64,2004.0,1.0,6.017448
4,Nord-est,ITD,2,females,15,64,2004.0,4.0,6.154038
4,Nord-est,ITD,2,females,15,64,2004.0,3.0,5.432554
4,Nord-est,ITD,2,females,15,64,2005.0,Total,5.658863
4,Nord-est,ITD,2,females,15,64,2005.0,1.0,5.80263
4,Nord-est,ITD,2,females,15,64,2005.0,2.0,4.813688
4,Nord-est,ITD,2,females,15,64,2005.0,4.0,6.853838
4,Nord-est,ITD,2,females,15,64,2005.0,3.0,5.169212
4,Nord-est,ITD,2,females,15,64,2006.0,Total,5.312868
4,Nord-est,ITD,2,females,15,64,2006.0,2.0,5.13333
4,Nord-est,ITD,2,females,15,64,2006.0,1.0,5.769572
4,Nord-est,ITD,2,females,15,64,2006.0,4.0,5.118479
4,Nord-est,ITD,2,females,15,64,2006.0,3.0,5.233724
4,Nord-est,ITD,2,females,15,64,2007.0,Total,4.575628
4,Nord-est,ITD,2,females,15,64,2007.0,1.0,4.869708
4,Nord-est,ITD,2,females,15,64,2007.0,2.0,4.346916
4,Nord-est,ITD,2,females,15,64,2007.0,4.0,4.585279
4,Nord-est,ITD,2,females,15,64,2007.0,3.0,4.502099
4,Nord-est,ITD,2,females,15,64,2008.0,Total,4.758951
4,Nord-est,ITD,2,females,15,64,2008.0,2.0,4.784269
4,Nord-est,ITD,2,females,15,64,2008.0,1.0,5.557617
4,Nord-est,ITD,2,females,15,64,2008.0,4.0,4.566587
4,Nord-est,ITD,2,females,15,64,2008.0,3.0,4.133079
4,Nord-est,ITD,2,females,15,64,2009.0,Total,5.837042
4,Nord-est,ITD,2,females,15,64,2009.0,1.0,5.461167
4,Nord-est,ITD,2,females,15,64,2009.0,2.0,5.641401
4,Nord-est,ITD,2,females,15,64,2009.0,4.0,6.722386
4,Nord-est,ITD,2,females,15,64,2009.0,3.0,5.52419
4,Nord-est,ITD,2,females,15,64,2010.0,Total,6.930302
4,Nord-est,ITD,2,females,15,64,2010.0,2.0,6.625595
4,Nord-est,ITD,2,females,15,64,2010.0,1.0,7.402686
4,Nord-est,ITD,2,females,15,64,2010.0,4.0,7.251326
4,Nord-est,ITD,2,females,15,64,2010.0,3.0,6.437107
4,Nord-est,ITD,2,females,15,64,2011.0,Total,6.243188
4,Nord-est,ITD,2,females,15,64,2011.0,1.0,6.562647
4,Nord-est,ITD,2,females,15,64,2011.0,2.0,5.591612
4,Nord-est,ITD,2,females,15,64,2011.0,4.0,7.203968
4,Nord-est,ITD,2,females,15,64,2011.0,3.0,5.597161
4,Nord-est,ITD,2,females,15,64,2012.0,Total,7.740238
4,Nord-est,ITD,2,females,15,64,2012.0,2.0,7.243803
4,Nord-est,ITD,2,females,15,64,2012.0,1.0,7.451423
4,Nord-est,ITD,2,females,15,64,2012.0,4.0,8.659308
4,Nord-est,ITD,2,females,15,64,2012.0,3.0,7.602064
4,Nord-est,ITD,2,females,15,64,2013.0,Total,9.463121
4,Nord-est,ITD,2,females,15,64,2013.0,1.0,10.383249
4,Nord-est,ITD,2,females,15,64,2013.0,2.0,8.562469
4,Nord-est,ITD,2,females,15,64,2013.0,4.0,10.301024
4,Nord-est,ITD,2,females,15,64,2013.0,3.0,8.564216
4,Nord-est,ITD,2,females,15,64,2014.0,Total,9.393936
4,Nord-est,ITD,2,females,15,64,2014.0,2.0,8.516924
4,Nord-est,ITD,2,females,15,64,2014.0,1.0,10.324976
4,Nord-est,ITD,2,females,15,64,2014.0,4.0,10.467245
4,Nord-est,ITD,2,females,15,64,2014.0,3.0,8.249727
4,Nord-est,ITD,2,females,15,64,2015.0,Total,8.800128
4,Nord-est,ITD,2,females,15,64,2015.0,1.0,9.923809
4,Nord-est,ITD,2,females,15,64,2015.0,2.0,8.624363
4,Nord-est,ITD,2,females,15,64,2015.0,4.0,8.726637
4,Nord-est,ITD,2,females,15,64,2015.0,3.0,7.909265
4,Nord-est,ITD,2,females,15,64,2016.0,Total,8.103787
4,Nord-est,ITD,2,females,15,64,2016.0,2.0,8.139294
4,Nord-est,ITD,2,females,15,64,2016.0,1.0,8.793022
4,Nord-est,ITD,2,females,15,64,2016.0,4.0,7.661511
4,Nord-est,ITD,2,females,15,64,2016.0,3.0,7.830401
4,Nord-est,ITD,2,females,15,64,2017.0,Total,7.692869
4,Nord-est,ITD,2,females,15,64,2017.0,1.0,8.377384
4,Nord-est,ITD,2,females,15,64,2017.0,2.0,7.079602
4,Nord-est,ITD,2,females,15,64,2017.0,4.0,8.019621
4,Nord-est,ITD,2,females,15,64,2017.0,3.0,7.288033
4,Nord-est,ITD,2,females,15,64,2018.0,Total,7.335728
4,Nord-est,ITD,2,females,15,64,2018.0,2.0,7.149414
4,Nord-est,ITD,2,females,15,64,2018.0,1.0,7.829669
4,Nord-est,ITD,2,females,15,64,2018.0,4.0,8.528212
4,Nord-est,ITD,2,females,15,64,2018.0,3.0,5.806589
4,Nord-est,ITD,2,females,15,64,2019.0,Total,6.895494
4,Nord-est,ITD,2,females,15,64,2019.0,1.0,7.505379
4,Nord-est,ITD,2,females,15,64,2019.0,2.0,6.914539
4,Nord-est,ITD,2,females,15,64,2019.0,4.0,6.806536
4,Nord-est,ITD,2,females,15,64,2019.0,3.0,6.348264
4,Nord-est,ITD,2,females,15,64,2020.0,Total,7.229404
4,Nord-est,ITD,2,females,15,64,2020.0,2.0,6.176699
4,Nord-est,ITD,2,females,15,64,2020.0,1.0,7.031445
4,Nord-est,ITD,2,females,15,64,2020.0,3.0,7.829511
4,Nord-est,ITD,2,females,15,64,2020.0,4.0,7.852283
4,Nord-est,ITD,2,females,15,64,2021.0,Total,6.705715
4,Nord-est,ITD,2,females,15,64,2022.0,Total,5.694428
4,Nord-est,ITD,2,females,15,64,2021.0,1.0,7.002561
4,Nord-est,ITD,2,females,15,64,2021.0,2.0,7.185502
4,Nord-est,ITD,2,females,15,64,2021.0,3.0,6.323361
4,Nord-est,ITD,2,females,15,64,2021.0,4.0,6.323207
4,Nord-est,ITD,2,females,15,64,2022.0,1.0,5.98413
4,Nord-est,ITD,2,females,15,64,2022.0,2.0,5.46744
4,Nord-est,ITD,2,females,15,64,2022.0,3.0,5.662005
4,Nord-est,ITD,2,females,15,64,2022.0,4.0,5.666535
4,Nord-est,ITD,9,total,15,64,2004.0,Total,3.989286
4,Nord-est,ITD,9,total,15,64,2004.0,2.0,3.963871
4,Nord-est,ITD,9,total,15,64,2004.0,1.0,4.117291
4,Nord-est,ITD,9,total,15,64,2004.0,4.0,4.346975
4,Nord-est,ITD,9,total,15,64,2004.0,3.0,3.528148
4,Nord-est,ITD,9,total,15,64,2005.0,Total,4.076311
4,Nord-est,ITD,9,total,15,64,2005.0,1.0,4.200996
4,Nord-est,ITD,9,total,15,64,2005.0,2.0,3.456987
4,Nord-est,ITD,9,total,15,64,2005.0,4.0,4.822354
4,Nord-est,ITD,9,total,15,64,2005.0,3.0,3.824977
4,Nord-est,ITD,9,total,15,64,2006.0,Total,3.708323
4,Nord-est,ITD,9,total,15,64,2006.0,2.0,3.390864
4,Nord-est,ITD,9,total,15,64,2006.0,1.0,3.916841
4,Nord-est,ITD,9,total,15,64,2006.0,4.0,3.763887
4,Nord-est,ITD,9,total,15,64,2006.0,3.0,3.764508
4,Nord-est,ITD,9,total,15,64,2007.0,Total,3.183641
4,Nord-est,ITD,9,total,15,64,2007.0,1.0,3.535531
4,Nord-est,ITD,9,total,15,64,2007.0,2.0,2.944999
4,Nord-est,ITD,9,total,15,64,2007.0,4.0,3.328581
4,Nord-est,ITD,9,total,15,64,2007.0,3.0,2.926906
4,Nord-est,ITD,9,total,15,64,2008.0,Total,3.414927
4,Nord-est,ITD,9,total,15,64,2008.0,2.0,3.454667
4,Nord-est,ITD,9,total,15,64,2008.0,1.0,3.837572
4,Nord-est,ITD,9,total,15,64,2008.0,4.0,3.510851
4,Nord-est,ITD,9,total,15,64,2008.0,3.0,2.858653
4,Nord-est,ITD,9,total,15,64,2009.0,Total,4.767738
4,Nord-est,ITD,9,total,15,64,2009.0,1.0,4.494859
4,Nord-est,ITD,9,total,15,64,2009.0,2.0,4.664698
4,Nord-est,ITD,9,total,15,64,2009.0,4.0,5.268336
4,Nord-est,ITD,9,total,15,64,2009.0,3.0,4.647091
4,Nord-est,ITD,9,total,15,64,2010.0,Total,5.637082
4,Nord-est,ITD,9,total,15,64,2010.0,2.0,5.631207
4,Nord-est,ITD,9,total,15,64,2010.0,1.0,5.968544
4,Nord-est,ITD,9,total,15,64,2010.0,4.0,6.037
4,Nord-est,ITD,9,total,15,64,2010.0,3.0,4.903353
