Country,Gender_ID,Gender,NationalUNEM_R,Lower_Age,Upper_Age,Province,ProvinceUNEM_R,Year,Quarter
Italy,1,males,12.424201,15,64,Centro (I),10.13041,2013,1
Italy,1,males,12.424201,15,64,Mezzogiorno,19.767423,2013,1
Italy,1,males,11.971943,15,64,Nord,7.830031,2013,2
Italy,1,males,11.971943,15,64,Nord-ovest,8.606423,2013,2
Italy,1,males,11.971943,15,64,Nord-est,6.764656,2013,2
Italy,1,males,11.971943,15,64,Centro (I),10.024246,2013,2
Italy,1,males,11.971943,15,64,Mezzogiorno,19.489973,2013,2
Italy,1,males,12.272323,15,64,Nord,8.101089,2013,4
Italy,1,males,12.272323,15,64,Nord-ovest,9.036342,2013,4
Italy,1,males,12.272323,15,64,Nord-est,6.83204,2013,4
Italy,1,males,12.272323,15,64,Centro (I),10.634155,2013,4
Italy,1,males,12.272323,15,64,Mezzogiorno,19.706849,2013,4
Italy,1,males,11.121637,15,64,Nord,7.088187,2013,3
Italy,1,males,11.121637,15,64,Nord-ovest,8.046954,2013,3
Italy,1,males,11.121637,15,64,Nord-est,5.786621,2013,3
Italy,1,males,11.121637,15,64,Centro (I),9.451454,2013,3
Italy,1,males,11.121637,15,64,Mezzogiorno,18.379534,2013,3
Italy,1,males,11.890063,15,64,Nord,8.008861,2014,2
Italy,1,males,11.890063,15,64,Nord-ovest,9.188161,2014,2
Italy,1,males,11.890063,15,64,Nord-est,6.389388,2014,2
Italy,1,males,11.890063,15,64,Centro (I),9.965185,2014,2
Italy,1,males,11.890063,15,64,Mezzogiorno,19.183241,2014,2
Italy,1,males,13.406964,15,64,Nord,8.945275,2014,1
Italy,1,males,13.406964,15,64,Nord-ovest,9.703547,2014,1
Italy,1,males,13.406964,15,64,Nord-est,7.903112,2014,1
Italy,1,males,13.406964,15,64,Centro (I),12.136784,2014,1
Italy,1,males,13.406964,15,64,Mezzogiorno,21.02967,2014,1
Italy,1,males,12.595027,15,64,Nord,8.117607,2014,4
Italy,1,males,12.595027,15,64,Nord-ovest,9.171255,2014,4
Italy,1,males,12.595027,15,64,Nord-est,6.676855,2014,4
Italy,1,males,12.595027,15,64,Centro (I),11.594443,2014,4
Italy,1,males,12.595027,15,64,Mezzogiorno,20.084524,2014,4
Italy,1,males,11.351101,15,64,Nord,7.298933,2014,3
Italy,1,males,11.351101,15,64,Nord-ovest,8.286161,2014,3
Italy,1,males,11.351101,15,64,Nord-est,5.958517,2014,3
Italy,1,males,11.351101,15,64,Centro (I),9.669658,2014,3
Italy,1,males,11.351101,15,64,Mezzogiorno,18.66833,2014,3
Italy,1,males,12.823236,15,64,Nord,8.348624,2015,1
Italy,1,males,12.823236,15,64,Nord-ovest,9.440031,2015,1
Italy,1,males,12.823236,15,64,Nord-est,6.831134,2015,1
Italy,1,males,12.823236,15,64,Centro (I),11.835338,2015,1
Italy,1,males,12.823236,15,64,Mezzogiorno,20.311448,2015,1
Italy,1,males,11.987421,15,64,Nord,7.467845,2015,2
Italy,1,males,11.987421,15,64,Nord-ovest,8.433574,2015,2
Italy,1,males,11.987421,15,64,Nord-est,6.144521,2015,2
Italy,1,males,11.987421,15,64,Centro (I),10.586503,2015,2
Italy,1,males,11.987421,15,64,Mezzogiorno,19.758112,2015,2
Italy,1,males,11.605133,15,64,Nord,7.557107,2015,4
Italy,1,males,11.605133,15,64,Nord-ovest,8.398608,2015,4
Italy,1,males,11.605133,15,64,Nord-est,6.389405,2015,4
Italy,1,males,11.605133,15,64,Centro (I),10.605943,2015,4
Italy,1,males,11.605133,15,64,Mezzogiorno,18.399433,2015,4
Italy,1,males,10.264134,15,64,Nord,6.697727,2015,3
Italy,1,males,10.264134,15,64,Nord-ovest,7.257423,2015,3
Italy,1,males,10.264134,15,64,Nord-est,5.93377,2015,3
Italy,1,males,10.264134,15,64,Centro (I),8.91376,2015,3
Italy,1,males,10.264134,15,64,Mezzogiorno,16.656339,2015,3
Italy,1,males,10.921049,15,64,Nord,6.712025,2016,2
Italy,1,males,10.921049,15,64,Nord-ovest,7.230838,2016,2
Italy,1,males,10.921049,15,64,Nord-est,5.995293,2016,2
Italy,1,males,10.921049,15,64,Centro (I),9.662414,2016,2
Italy,1,males,10.921049,15,64,Mezzogiorno,18.055839,2016,2
Italy,1,males,11.834383,15,64,Nord,7.458699,2016,1
Italy,1,males,11.834383,15,64,Nord-ovest,8.183187,2016,1
Italy,1,males,11.834383,15,64,Nord-est,6.461335,2016,1
Italy,1,males,11.834383,15,64,Centro (I),10.740879,2016,1
Italy,1,males,11.834383,15,64,Mezzogiorno,19.21421,2016,1
Italy,1,males,11.531623,15,64,Nord,7.162832,2016,4
Italy,1,males,11.531623,15,64,Nord-ovest,7.974577,2016,4
Italy,1,males,11.531623,15,64,Nord-est,6.045296,2016,4
Italy,1,males,11.531623,15,64,Centro (I),10.069508,2016,4
Italy,1,males,11.531623,15,64,Mezzogiorno,19.114852,2016,4
Italy,1,males,10.423439,15,64,Nord,5.817691,2016,3
Italy,1,males,10.423439,15,64,Nord-ovest,6.365203,2016,3
Italy,1,males,10.423439,15,64,Nord-est,5.0687,2016,3
Italy,1,males,10.423439,15,64,Centro (I),9.674768,2016,3
Italy,1,males,10.423439,15,64,Mezzogiorno,17.87825,2016,3
Italy,1,males,11.5566,15,64,Nord,6.612436,2017,1
Italy,1,males,11.5566,15,64,Nord-ovest,7.395217,2017,1
Italy,1,males,11.5566,15,64,Nord-est,5.522447,2017,1
Italy,1,males,11.5566,15,64,Centro (I),9.530573,2017,1
Italy,1,males,11.5566,15,64,Mezzogiorno,20.312033,2017,1
Italy,1,males,10.392301,15,64,Nord,5.752954,2017,2
Italy,1,males,10.392301,15,64,Nord-ovest,6.318909,2017,2
Italy,1,males,10.392301,15,64,Nord-est,4.981972,2017,2
Italy,1,males,10.392301,15,64,Centro (I),9.347016,2017,2
Italy,1,males,10.392301,15,64,Mezzogiorno,18.026401,2017,2
Italy,1,males,10.62643,15,64,Nord,6.061634,2017,4
Italy,1,males,10.62643,15,64,Nord-ovest,6.408587,2017,4
Italy,1,males,10.62643,15,64,Nord-est,5.585959,2017,4
Italy,1,males,10.62643,15,64,Centro (I),9.241662,2017,4
Italy,1,males,10.62643,15,64,Mezzogiorno,18.49229,2017,4
Italy,1,males,9.904233,15,64,Nord,5.540691,2017,3
Italy,1,males,9.904233,15,64,Nord-ovest,5.933423,2017,3
Italy,1,males,9.904233,15,64,Nord-est,5.005424,2017,3
Italy,1,males,9.904233,15,64,Centro (I),9.461234,2017,3
Italy,1,males,9.904233,15,64,Mezzogiorno,16.754866,2017,3
Italy,1,males,10.088679,15,64,Nord,5.767323,2018,2
Italy,1,males,10.088679,15,64,Nord-ovest,6.551399,2018,2
Italy,1,males,10.088679,15,64,Piemonte,8.087172,2018,2
Italy,1,males,10.088679,15,64,Valle d'Aosta / Vallée d'Aoste,6.335212,2018,2
Italy,1,males,10.088679,15,64,Liguria,8.86932,2018,2
Italy,1,males,10.088679,15,64,Lombardia,5.597455,2018,2
Italy,1,males,10.088679,15,64,Nord-est,4.688113,2018,2
Italy,1,males,10.088679,15,64,Trentino Alto Adige / Südtirol,3.809161,2018,2
Italy,1,males,10.088679,15,64,Provincia Autonoma Bolzano / Bozen,3.221925,2018,2
Italy,1,males,10.088679,15,64,Provincia Autonoma Trento,4.410422,2018,2
Italy,1,males,10.088679,15,64,Veneto,4.579423,2018,2
Italy,1,males,10.088679,15,64,Friuli-Venezia Giulia,5.273581,2018,2
Italy,1,males,10.088679,15,64,Emilia-Romagna,4.873302,2018,2
Italy,1,males,10.088679,15,64,Centro (I),9.436885,2018,2
Italy,1,males,10.088679,15,64,Toscana,6.279478,2018,2
Italy,1,males,10.088679,15,64,Marche,6.429457,2018,2
Italy,1,males,10.088679,15,64,Umbria,8.185857,2018,2
Italy,1,males,10.088679,15,64,Puglia,14.032513,2018,2
Italy,1,males,10.088679,15,64,Campania,18.931264,2018,2
Italy,1,males,10.088679,15,64,Abruzzo,7.744121,2018,2
Italy,1,males,10.088679,15,64,Calabria,20.84463,2018,2
Italy,1,males,10.088679,15,64,Basilicata,11.343192,2018,2
Italy,1,males,10.088679,15,64,Molise,10.584211,2018,2
Italy,1,males,10.088679,15,64,Sardegna,15.946972,2018,2
Italy,1,males,10.088679,15,64,Mezzogiorno,17.09571,2018,2
Italy,1,males,10.088679,15,64,Lazio,12.380043,2018,2
Italy,1,males,10.088679,15,64,Sicilia,20.418366,2018,2
Italy,1,males,10.85515,15,64,Nord,6.286451,2018,1
Italy,1,males,10.85515,15,64,Nord-ovest,6.753471,2018,1
Italy,1,males,10.85515,15,64,Piemonte,7.785743,2018,1
Italy,1,males,10.85515,15,64,Valle d'Aosta / Vallée d'Aoste,7.640024,2018,1
Italy,1,males,10.85515,15,64,Liguria,9.077899,2018,1
Italy,1,males,10.85515,15,64,Lombardia,5.991162,2018,1
Italy,1,males,10.85515,15,64,Nord-est,5.644534,2018,1
Italy,1,males,10.85515,15,64,Trentino Alto Adige / Südtirol,4.872689,2018,1
Italy,1,males,10.85515,15,64,Provincia Autonoma Bolzano / Bozen,3.088388,2018,1
Italy,1,males,10.85515,15,64,Provincia Autonoma Trento,6.698222,2018,1
Italy,1,males,10.85515,15,64,Veneto,6.28061,2018,1
Italy,1,males,10.85515,15,64,Friuli-Venezia Giulia,5.548278,2018,1
Italy,1,males,10.85515,15,64,Emilia-Romagna,5.135692,2018,1
Italy,1,males,10.85515,15,64,Centro (I),9.035827,2018,1
Italy,1,males,10.85515,15,64,Toscana,7.366228,2018,1
Italy,1,males,10.85515,15,64,Marche,7.903759,2018,1
Italy,1,males,10.85515,15,64,Umbria,9.067536,2018,1
Italy,1,males,10.85515,15,64,Puglia,17.743746,2018,1
Italy,1,males,10.85515,15,64,Campania,20.884836,2018,1
Italy,1,males,10.85515,15,64,Abruzzo,8.468414,2018,1
Italy,1,males,10.85515,15,64,Calabria,21.990736,2018,1
Italy,1,males,10.85515,15,64,Basilicata,12.489496,2018,1
Italy,1,males,10.85515,15,64,Molise,10.5843,2018,1
Italy,1,males,10.85515,15,64,Sardegna,17.239348,2018,1
Italy,1,males,10.85515,15,64,Mezzogiorno,18.993676,2018,1
Italy,1,males,10.85515,15,64,Lazio,10.400045,2018,1
Italy,1,males,10.85515,15,64,Sicilia,21.794016,2018,1
Italy,1,males,10.121854,15,64,Nord,5.793699,2018,4
Italy,1,males,10.121854,15,64,Nord-ovest,6.078767,2018,4
Italy,1,males,10.121854,15,64,Piemonte,7.990208,2018,4
Italy,1,males,10.121854,15,64,Valle d'Aosta / Vallée d'Aoste,8.085564,2018,4
Italy,1,males,10.121854,15,64,Liguria,7.692528,2018,4
Italy,1,males,10.121854,15,64,Lombardia,5.042887,2018,4
Italy,1,males,10.121854,15,64,Nord-est,5.401397,2018,4
Italy,1,males,10.121854,15,64,Trentino Alto Adige / Südtirol,3.266354,2018,4
Italy,1,males,10.121854,15,64,Provincia Autonoma Bolzano / Bozen,2.803977,2018,4
Italy,1,males,10.121854,15,64,Provincia Autonoma Trento,3.739149,2018,4
Italy,1,males,10.121854,15,64,Veneto,6.286062,2018,4
Italy,1,males,10.121854,15,64,Friuli-Venezia Giulia,6.329466,2018,4
Italy,1,males,10.121854,15,64,Emilia-Romagna,4.708131,2018,4
Italy,1,males,10.121854,15,64,Centro (I),9.031254,2018,4
Italy,1,males,10.121854,15,64,Toscana,6.965556,2018,4
Italy,1,males,10.121854,15,64,Marche,7.494966,2018,4
Italy,1,males,10.121854,15,64,Umbria,7.874237,2018,4
Italy,1,males,10.121854,15,64,Puglia,14.731494,2018,4
Italy,1,males,10.121854,15,64,Campania,19.617379,2018,4
Italy,1,males,10.121854,15,64,Abruzzo,7.730846,2018,4
Italy,1,males,10.121854,15,64,Calabria,20.552957,2018,4
Italy,1,males,10.121854,15,64,Basilicata,11.994165,2018,4
Italy,1,males,10.121854,15,64,Molise,13.137098,2018,4
Italy,1,males,10.121854,15,64,Sardegna,18.294133,2018,4
Italy,1,males,10.121854,15,64,Mezzogiorno,17.488342,2018,4
Italy,1,males,10.121854,15,64,Lazio,10.867783,2018,4
Italy,1,males,10.121854,15,64,Sicilia,19.598137,2018,4
Italy,1,males,8.691635,15,64,Nord,5.082535,2018,3
Italy,1,males,8.691635,15,64,Nord-ovest,5.496836,2018,3
Italy,1,males,8.691635,15,64,Piemonte,7.292484,2018,3
Italy,1,males,8.691635,15,64,Valle d'Aosta / Vallée d'Aoste,5.9486,2018,3
Italy,1,males,8.691635,15,64,Liguria,6.807659,2018,3
Italy,1,males,8.691635,15,64,Lombardia,4.561173,2018,3
Italy,1,males,8.691635,15,64,Nord-est,4.520546,2018,3
Italy,1,males,8.691635,15,64,Trentino Alto Adige / Südtirol,2.352197,2018,3
Italy,1,males,8.691635,15,64,Provincia Autonoma Bolzano / Bozen,2.188278,2018,3
Italy,1,males,8.691635,15,64,Provincia Autonoma Trento,2.523449,2018,3
Italy,1,males,8.691635,15,64,Veneto,5.098389,2018,3
Italy,1,males,8.691635,15,64,Friuli-Venezia Giulia,5.453987,2018,3
Italy,1,males,8.691635,15,64,Emilia-Romagna,4.17849,2018,3
Italy,1,males,8.691635,15,64,Centro (I),7.662462,2018,3
Italy,1,males,8.691635,15,64,Toscana,5.568731,2018,3
Italy,1,males,8.691635,15,64,Marche,6.452153,2018,3
Italy,1,males,8.691635,15,64,Umbria,6.920169,2018,3
Italy,1,males,8.691635,15,64,Puglia,11.841627,2018,3
Italy,1,males,8.691635,15,64,Campania,16.757401,2018,3
Italy,1,males,8.691635,15,64,Abruzzo,9.187621,2018,3
Italy,1,males,8.691635,15,64,Calabria,16.336538,2018,3
Italy,1,males,8.691635,15,64,Basilicata,10.559608,2018,3
Italy,1,males,8.691635,15,64,Molise,11.314339,2018,3
Italy,1,males,8.691635,15,64,Sardegna,12.62923,2018,3
Italy,1,males,8.691635,15,64,Mezzogiorno,14.913248,2018,3
Italy,1,males,8.691635,15,64,Lazio,9.373568,2018,3
Italy,1,males,8.691635,15,64,Sicilia,18.107949,2018,3
Italy,1,males,10.508757,15,64,Nord,5.750436,2019,1
Italy,1,males,10.508757,15,64,Nord-ovest,6.326796,2019,1
Italy,1,males,10.508757,15,64,Piemonte,7.311297,2019,1
Italy,1,males,10.508757,15,64,Valle d'Aosta / Vallée d'Aoste,6.971264,2019,1
Italy,1,males,10.508757,15,64,Liguria,9.071259,2019,1
Italy,1,males,10.508757,15,64,Lombardia,5.549139,2019,1
Italy,1,males,10.508757,15,64,Nord-est,4.960213,2019,1
Italy,1,males,10.508757,15,64,Trentino Alto Adige / Südtirol,3.870222,2019,1
Italy,1,males,10.508757,15,64,Provincia Autonoma Bolzano / Bozen,2.985707,2019,1
Italy,1,males,10.508757,15,64,Provincia Autonoma Trento,4.787052,2019,1
Italy,1,males,10.508757,15,64,Veneto,4.927376,2019,1
Italy,1,males,10.508757,15,64,Friuli-Venezia Giulia,4.453578,2019,1
Italy,1,males,10.508757,15,64,Emilia-Romagna,5.394176,2019,1
Italy,1,males,10.508757,15,64,Centro (I),9.492484,2019,1
Italy,1,males,10.508757,15,64,Toscana,6.956381,2019,1
Italy,1,males,10.508757,15,64,Marche,8.813803,2019,1
Italy,1,males,10.508757,15,64,Umbria,9.844835,2019,1
Italy,1,males,10.508757,15,64,Puglia,15.622243,2019,1
Italy,1,males,10.508757,15,64,Campania,21.122234,2019,1
Italy,1,males,10.508757,15,64,Abruzzo,10.007281,2019,1
Italy,1,males,10.508757,15,64,Calabria,23.939949,2019,1
Italy,1,males,10.508757,15,64,Basilicata,14.495689,2019,1
Italy,1,males,10.508757,15,64,Molise,9.883865,2019,1
Italy,1,males,10.508757,15,64,Sardegna,17.276479,2019,1
Italy,1,males,10.508757,15,64,Mezzogiorno,18.661939,2019,1
Italy,1,males,10.508757,15,64,Lazio,11.224891,2019,1
Italy,1,males,10.508757,15,64,Sicilia,20.589337,2019,1
Italy,1,males,9.227958,15,64,Nord,4.817574,2019,2
Italy,1,males,9.227958,15,64,Nord-ovest,5.451516,2019,2
Italy,1,males,9.227958,15,64,Piemonte,6.904254,2019,2
Italy,1,males,9.227958,15,64,Valle d'Aosta / Vallée d'Aoste,7.125898,2019,2
Italy,1,males,9.227958,15,64,Liguria,7.179499,2019,2
Italy,1,males,9.227958,15,64,Lombardia,4.606588,2019,2
Italy,1,males,9.227958,15,64,Nord-est,3.964762,2019,2
Italy,1,males,9.227958,15,64,Trentino Alto Adige / Südtirol,3.878791,2019,2
Italy,1,males,9.227958,15,64,Provincia Autonoma Bolzano / Bozen,2.972892,2019,2
Italy,1,males,9.227958,15,64,Provincia Autonoma Trento,4.82078,2019,2
Italy,1,males,9.227958,15,64,Veneto,4.104347,2019,2
Italy,1,males,9.227958,15,64,Friuli-Venezia Giulia,5.188026,2019,2
Italy,1,males,9.227958,15,64,Emilia-Romagna,3.507151,2019,2
Italy,1,males,9.227958,15,64,Centro (I),8.431884,2019,2
Italy,1,males,9.227958,15,64,Toscana,6.259191,2019,2
Italy,1,males,9.227958,15,64,Marche,8.3113,2019,2
Italy,1,males,9.227958,15,64,Umbria,7.791481,2019,2
Italy,1,males,9.227958,15,64,Puglia,13.009757,2019,2
Italy,1,males,9.227958,15,64,Campania,19.229288,2019,2
Italy,1,males,9.227958,15,64,Abruzzo,9.557772,2019,2
Italy,1,males,9.227958,15,64,Calabria,19.208064,2019,2
Italy,1,males,9.227958,15,64,Basilicata,8.478889,2019,2
Italy,1,males,9.227958,15,64,Molise,10.683485,2019,2
Italy,1,males,9.227958,15,64,Sardegna,13.366792,2019,2
Italy,1,males,9.227958,15,64,Mezzogiorno,16.528422,2019,2
Italy,1,males,9.227958,15,64,Lazio,9.922976,2019,2
Italy,1,males,9.227958,15,64,Sicilia,19.926787,2019,2
Italy,1,males,8.890721,15,64,Nord,4.95654,2019,4
Italy,1,males,8.890721,15,64,Nord-ovest,5.082822,2019,4
Italy,1,males,8.890721,15,64,Piemonte,5.824458,2019,4
Italy,1,males,8.890721,15,64,Valle d'Aosta / Vallée d'Aoste,5.157779,2019,4
Italy,1,males,8.890721,15,64,Liguria,7.716732,2019,4
Italy,1,males,8.890721,15,64,Lombardia,4.432039,2019,4
Italy,1,males,8.890721,15,64,Nord-est,4.78473,2019,4
Italy,1,males,8.890721,15,64,Trentino Alto Adige / Südtirol,2.67119,2019,4
Italy,1,males,8.890721,15,64,Provincia Autonoma Bolzano / Bozen,1.874478,2019,4
Italy,1,males,8.890721,15,64,Provincia Autonoma Trento,3.490031,2019,4
Italy,1,males,8.890721,15,64,Veneto,4.540696,2019,4
Italy,1,males,8.890721,15,64,Friuli-Venezia Giulia,4.485196,2019,4
Italy,1,males,8.890721,15,64,Emilia-Romagna,5.636638,2019,4
Italy,1,males,8.890721,15,64,Centro (I),7.474193,2019,4
Italy,1,males,8.890721,15,64,Toscana,5.539023,2019,4
Italy,1,males,8.890721,15,64,Marche,5.051572,2019,4
Italy,1,males,8.890721,15,64,Umbria,6.323708,2019,4
Italy,1,males,8.890721,15,64,Puglia,13.174205,2019,4
Italy,1,males,8.890721,15,64,Campania,18.300724,2019,4
Italy,1,males,8.890721,15,64,Abruzzo,11.008041,2019,4
Italy,1,males,8.890721,15,64,Calabria,20.651236,2019,4
Italy,1,males,8.890721,15,64,Basilicata,7.505094,2019,4
Italy,1,males,8.890721,15,64,Molise,10.347991,2019,4
Italy,1,males,8.890721,15,64,Sardegna,15.436829,2019,4
Italy,1,males,8.890721,15,64,Mezzogiorno,15.877353,2019,4
Italy,1,males,8.890721,15,64,Lazio,9.489684,2019,4
Italy,1,males,8.890721,15,64,Sicilia,16.314674,2019,4
Italy,1,males,8.474375,15,64,Nord,4.717677,2019,3
Italy,1,males,8.474375,15,64,Nord-ovest,5.103581,2019,3
Italy,1,males,8.474375,15,64,Piemonte,6.058047,2019,3
Italy,1,males,8.474375,15,64,Valle d'Aosta / Vallée d'Aoste,4.571183,2019,3
Italy,1,males,8.474375,15,64,Liguria,6.412944,2019,3
Italy,1,males,8.474375,15,64,Lombardia,4.545204,2019,3
Italy,1,males,8.474375,15,64,Nord-est,4.193778,2019,3
Italy,1,males,8.474375,15,64,Trentino Alto Adige / Südtirol,3.075409,2019,3
Italy,1,males,8.474375,15,64,Provincia Autonoma Bolzano / Bozen,2.682476,2019,3
Italy,1,males,8.474375,15,64,Provincia Autonoma Trento,3.492094,2019,3
Italy,1,males,8.474375,15,64,Veneto,4.14608,2019,3
Italy,1,males,8.474375,15,64,Friuli-Venezia Giulia,4.764298,2019,3
Italy,1,males,8.474375,15,64,Emilia-Romagna,4.377057,2019,3
Italy,1,males,8.474375,15,64,Centro (I),6.739533,2019,3
Italy,1,males,8.474375,15,64,Toscana,5.420262,2019,3
Italy,1,males,8.474375,15,64,Marche,6.05989,2019,3
Italy,1,males,8.474375,15,64,Umbria,5.521341,2019,3
Italy,1,males,8.474375,15,64,Puglia,12.796093,2019,3
Italy,1,males,8.474375,15,64,Campania,16.843022,2019,3
Italy,1,males,8.474375,15,64,Abruzzo,8.313544,2019,3
Italy,1,males,8.474375,15,64,Calabria,18.462016,2019,3
Italy,1,males,8.474375,15,64,Basilicata,8.411829,2019,3
Italy,1,males,8.474375,15,64,Molise,11.568886,2019,3
Italy,1,males,8.474375,15,64,Sardegna,14.106178,2019,3
Italy,1,males,8.474375,15,64,Mezzogiorno,15.346704,2019,3
Italy,1,males,8.474375,15,64,Lazio,7.932114,2019,3
Italy,1,males,8.474375,15,64,Sicilia,18.180393,2019,3
Italy,1,males,7.442624,15,64,Nord,4.35431,2020,2
Italy,1,males,7.442624,15,64,Nord-ovest,4.671361,2020,2
Italy,1,males,7.442624,15,64,Piemonte,6.792659,2020,2
Italy,1,males,7.442624,15,64,Valle d'Aosta / Vallée d'Aoste,7.337759,2020,2
Italy,1,males,7.442624,15,64,Liguria,6.648467,2020,2
Italy,1,males,7.442624,15,64,Lombardia,3.508882,2020,2
Italy,1,males,7.442624,15,64,Nord-est,3.935345,2020,2
Italy,1,males,7.442624,15,64,Trentino Alto Adige / Südtirol,3.88915,2020,2
Italy,1,males,7.442624,15,64,Provincia Autonoma Bolzano / Bozen,2.829137,2020,2
Italy,1,males,7.442624,15,64,Provincia Autonoma Trento,5.037975,2020,2
Italy,1,males,7.442624,15,64,Veneto,3.70862,2020,2
Italy,1,males,7.442624,15,64,Friuli-Venezia Giulia,4.194457,2020,2
Italy,1,males,7.442624,15,64,Emilia-Romagna,4.12714,2020,2
Italy,1,males,7.442624,15,64,Centro (I),5.421709,2020,2
Italy,1,males,7.442624,15,64,Toscana,4.692542,2020,2
Italy,1,males,7.442624,15,64,Marche,4.135704,2020,2
Italy,1,males,7.442624,15,64,Umbria,4.950795,2020,2
Italy,1,males,7.442624,15,64,Puglia,11.314564,2020,2
Italy,1,males,7.442624,15,64,Campania,17.327319,2020,2
Italy,1,males,7.442624,15,64,Abruzzo,4.940732,2020,2
Italy,1,males,7.442624,15,64,Calabria,17.496024,2020,2
Italy,1,males,7.442624,15,64,Basilicata,6.628408,2020,2
Italy,1,males,7.442624,15,64,Molise,4.146991,2020,2
Italy,1,males,7.442624,15,64,Sardegna,9.854286,2020,2
Italy,1,males,7.442624,15,64,Mezzogiorno,13.723313,2020,2
Italy,1,males,7.442624,15,64,Lazio,6.304811,2020,2
Italy,1,males,7.442624,15,64,Sicilia,15.56932,2020,2
Italy,1,males,8.805841,15,64,Nord,4.788818,2020,1
Italy,1,males,8.805841,15,64,Nord-ovest,5.263324,2020,1
Italy,1,males,8.805841,15,64,Piemonte,6.859674,2020,1
Italy,1,males,8.805841,15,64,Valle d'Aosta / Vallée d'Aoste,5.307263,2020,1
Italy,1,males,8.805841,15,64,Liguria,8.498481,2020,1
Italy,1,males,8.805841,15,64,Lombardia,4.190491,2020,1
Italy,1,males,8.805841,15,64,Nord-est,4.148659,2020,1
Italy,1,males,8.805841,15,64,Trentino Alto Adige / Südtirol,4.790432,2020,1
Italy,1,males,8.805841,15,64,Provincia Autonoma Bolzano / Bozen,3.405591,2020,1
Italy,1,males,8.805841,15,64,Provincia Autonoma Trento,6.261104,2020,1
Italy,1,males,8.805841,15,64,Veneto,3.699296,2020,1
Italy,1,males,8.805841,15,64,Friuli-Venezia Giulia,4.037364,2020,1
Italy,1,males,8.805841,15,64,Emilia-Romagna,4.520039,2020,1
Italy,1,males,8.805841,15,64,Centro (I),7.75988,2020,1
Italy,1,males,8.805841,15,64,Toscana,6.393456,2020,1
Italy,1,males,8.805841,15,64,Marche,8.737885,2020,1
Italy,1,males,8.805841,15,64,Umbria,7.992553,2020,1
Italy,1,males,8.805841,15,64,Puglia,14.416997,2020,1
Italy,1,males,8.805841,15,64,Campania,17.697603,2020,1
Italy,1,males,8.805841,15,64,Abruzzo,8.522246,2020,1
Italy,1,males,8.805841,15,64,Calabria,20.11988,2020,1
Italy,1,males,8.805841,15,64,Basilicata,7.302844,2020,1
Italy,1,males,8.805841,15,64,Molise,9.854651,2020,1
Italy,1,males,8.805841,15,64,Sardegna,14.870341,2020,1
Italy,1,males,8.805841,15,64,Mezzogiorno,15.880943,2020,1
Italy,1,males,8.805841,15,64,Lazio,8.344277,2020,1
Italy,1,males,8.805841,15,64,Sicilia,17.32893,2020,1
Italy,1,males,9.466516,15,64,Nord,5.922456,2020,3
Italy,1,males,9.466516,15,64,Nord-ovest,6.134917,2020,3
Italy,1,males,9.466516,15,64,Piemonte,7.268259,2020,3
Italy,1,males,9.466516,15,64,Valle d'Aosta / Vallée d'Aoste,5.728653,2020,3
Italy,1,males,9.466516,15,64,Liguria,7.036385,2020,3
Italy,1,males,9.466516,15,64,Lombardia,5.552984,2020,3
Italy,1,males,9.466516,15,64,Nord-est,5.640307,2020,3
Italy,1,males,9.466516,15,64,Trentino Alto Adige / Südtirol,3.256411,2020,3
Italy,1,males,9.466516,15,64,Provincia Autonoma Bolzano / Bozen,2.920056,2020,3
Italy,1,males,9.466516,15,64,Provincia Autonoma Trento,3.610799,2020,3
Italy,1,males,9.466516,15,64,Veneto,6.057347,2020,3
Italy,1,males,9.466516,15,64,Friuli-Venezia Giulia,4.382981,2020,3
Italy,1,males,9.466516,15,64,Emilia-Romagna,6.108078,2020,3
Italy,1,males,9.466516,15,64,Centro (I),9.089464,2020,3
Italy,1,males,9.466516,15,64,Toscana,6.662521,2020,3
Italy,1,males,9.466516,15,64,Marche,6.076128,2020,3
Italy,1,males,9.466516,15,64,Umbria,8.704214,2020,3
Italy,1,males,9.466516,15,64,Puglia,11.26991,2020,3
Italy,1,males,9.466516,15,64,Campania,17.325611,2020,3
Italy,1,males,9.466516,15,64,Abruzzo,8.123942,2020,3
Italy,1,males,9.466516,15,64,Calabria,21.413628,2020,3
Italy,1,males,9.466516,15,64,Basilicata,8.768494,2020,3
Italy,1,males,9.466516,15,64,Molise,11.685477,2020,3
Italy,1,males,9.466516,15,64,Sardegna,12.93914,2020,3
Italy,1,males,9.466516,15,64,Mezzogiorno,15.179627,2020,3
Italy,1,males,9.466516,15,64,Lazio,11.460054,2020,3
Italy,1,males,9.466516,15,64,Sicilia,17.41344,2020,3
Italy,1,males,9.322413,15,64,Nord,5.577062,2020,4
Italy,1,males,9.322413,15,64,Nord-ovest,5.763854,2020,4
Italy,1,males,9.322413,15,64,Piemonte,6.497958,2020,4
Italy,1,males,9.322413,15,64,Valle d'Aosta / Vallée d'Aoste,6.5029,2020,4
Italy,1,males,9.322413,15,64,Liguria,8.024677,2020,4
Italy,1,males,9.322413,15,64,Lombardia,5.146619,2020,4
Italy,1,males,9.322413,15,64,Nord-est,5.326535,2020,4
Italy,1,males,9.322413,15,64,Trentino Alto Adige / Südtirol,4.504897,2020,4
