Country,Region,Gender,ages from,ages to,Year,Yearly_TotalUnemploymentRate_R,Yearly_TotalUnemploymentRate_N,Quarter,Regional_UR,National_UR
Italy,Centro (I),females,50,74,2004,3.6581,4.350982,2.0,3.921717,4.515018
Italy,Mezzogiorno,females,50,74,2004,6.172566,4.350982,2.0,5.934086,4.515018
Italy,Nord,females,50,74,2004,3.612756,4.350982,2.0,3.940114,4.515018
Italy,Nord-est,females,50,74,2004,3.267176,4.350982,2.0,3.119858,4.515018
Italy,Nord-ovest,females,50,74,2004,3.859659,4.350982,2.0,4.499647,4.515018
Italy,Centro (I),females,50,74,2005,3.682206,3.972468,2.0,4.01238,3.921081
Italy,Mezzogiorno,females,50,74,2005,5.207327,3.972468,2.0,5.34872,3.921081
Italy,Nord,females,50,74,2005,3.403419,3.972468,2.0,3.051447,3.921081
Italy,Nord-est,females,50,74,2005,3.325496,3.972468,2.0,2.270578,3.921081
Italy,Nord-ovest,females,50,74,2005,3.459028,3.972468,2.0,3.610942,3.921081
Italy,Centro (I),females,50,74,2006,3.783764,3.498823,2.0,3.006379,3.398738
Italy,Mezzogiorno,females,50,74,2006,4.394226,3.498823,2.0,5.048748,3.398738
Italy,Nord,females,50,74,2006,2.883159,3.498823,2.0,2.660533,3.398738
Italy,Nord-est,females,50,74,2006,3.229033,3.498823,2.0,3.365115,3.398738
Italy,Nord-ovest,females,50,74,2006,2.638272,3.498823,2.0,2.137108,3.398738
Italy,Centro (I),females,50,74,2007,2.701829,2.690748,2.0,2.843026,2.755974
Italy,Mezzogiorno,females,50,74,2007,3.760182,2.690748,2.0,3.885385,2.755974
Italy,Nord,females,50,74,2007,2.108121,2.690748,2.0,2.097266,2.755974
Italy,Nord-est,females,50,74,2007,2.098273,2.690748,2.0,2.577572,2.755974
Italy,Nord-ovest,females,50,74,2007,2.115426,2.690748,2.0,1.741713,2.755974
Italy,Centro (I),females,50,74,2008,2.742307,3.426518,2.0,2.911321,3.49467
Italy,Mezzogiorno,females,50,74,2008,4.853028,3.426518,2.0,4.201751,3.49467
Italy,Nord,females,50,74,2008,2.994059,3.426518,2.0,3.395729,3.49467
Italy,Nord-est,females,50,74,2008,2.721567,3.426518,2.0,3.514676,3.49467
Italy,Nord-ovest,females,50,74,2008,3.203101,3.426518,2.0,3.305385,3.49467
Italy,Centro (I),females,50,74,2009,3.537133,3.689965,2.0,3.775434,3.81681
Italy,Mezzogiorno,females,50,74,2009,4.055056,3.689965,2.0,4.082656,3.81681
Italy,Nord,females,50,74,2009,3.57173,3.689965,2.0,3.702871,3.81681
Italy,Nord-est,females,50,74,2009,2.776572,3.689965,2.0,2.580901,3.81681
Italy,Nord-ovest,females,50,74,2009,4.15557,3.689965,2.0,4.554978,3.81681
Italy,Centro (I),females,50,74,2010,3.50136,3.796841,2.0,2.427658,3.453437
Italy,Mezzogiorno,females,50,74,2010,4.364576,3.796841,2.0,4.014034,3.453437
Italy,Nord,females,50,74,2010,3.635059,3.796841,2.0,3.63435,3.453437
Italy,Nord-est,females,50,74,2010,3.534446,3.796841,2.0,3.270816,3.453437
Italy,Nord-ovest,females,50,74,2010,3.70829,3.796841,2.0,3.902912,3.453437
Italy,Centro (I),females,50,74,2011,3.55509,3.808095,2.0,3.762513,3.657918
Italy,Mezzogiorno,females,50,74,2011,4.39783,3.808095,2.0,4.502899,3.657918
Italy,Nord,females,50,74,2011,3.62056,3.808095,2.0,3.181489,3.657918
Italy,Nord-est,females,50,74,2011,3.029273,3.808095,2.0,3.224331,3.657918
Italy,Nord-ovest,females,50,74,2011,4.056813,3.808095,2.0,3.150556,3.657918
Italy,Centro (I),females,50,74,2012,4.876931,5.303503,2.0,5.19416,5.700665
Italy,Mezzogiorno,females,50,74,2012,7.051407,5.303503,2.0,6.983946,5.700665
Italy,Nord,females,50,74,2012,4.613516,5.303503,2.0,5.275935,5.700665
Italy,Nord-est,females,50,74,2012,4.230887,5.303503,2.0,5.280486,5.700665
Italy,Nord-ovest,females,50,74,2012,4.90124,5.303503,2.0,5.272647,5.700665
Italy,Centro (I),females,50,74,2013,5.135951,5.55044,2.0,5.064181,5.762223
Italy,Mezzogiorno,females,50,74,2013,7.281652,5.55044,2.0,7.96846,5.762223
Italy,Nord,females,50,74,2013,4.912264,5.55044,2.0,5.051085,5.762223
Italy,Nord-est,females,50,74,2013,4.83898,5.55044,2.0,4.660878,5.762223
Italy,Nord-ovest,females,50,74,2013,4.965949,5.55044,2.0,5.331084,5.762223
Italy,Centro (I),females,50,74,2014,5.204856,5.959455,2.0,5.037732,5.998461
Italy,Mezzogiorno,females,50,74,2014,8.669591,5.959455,2.0,9.224578,5.998461
Italy,Nord,females,50,74,2014,5.019052,5.959455,2.0,4.945476,5.998461
Italy,Nord-est,females,50,74,2014,4.827556,5.959455,2.0,5.154502,5.998461
Italy,Nord-ovest,females,50,74,2014,5.158956,5.959455,2.0,4.788294,5.998461
Italy,Centro (I),females,50,74,2015,5.253502,5.567255,2.0,5.459434,5.793034
Italy,Mezzogiorno,females,50,74,2015,7.958758,5.567255,2.0,8.143989,5.793034
Italy,Nord,females,50,74,2015,4.565165,5.567255,2.0,4.804566,5.793034
Italy,Nord-est,females,50,74,2015,4.244173,5.567255,2.0,4.38512,5.793034
Italy,Nord-ovest,females,50,74,2015,4.80334,5.567255,2.0,5.116893,5.793034
Italy,Centro (I),females,50,74,2016,5.733345,5.784477,2.0,6.444423,6.220363
Italy,Mezzogiorno,females,50,74,2016,8.121154,5.784477,2.0,8.361265,6.220363
Italy,Nord,females,50,74,2016,4.689693,5.784477,2.0,5.077934,6.220363
Italy,Nord-est,females,50,74,2016,4.447128,5.784477,2.0,5.19465,6.220363
Italy,Nord-ovest,females,50,74,2016,4.870683,5.784477,2.0,4.9887,6.220363
Italy,Centro (I),females,50,74,2017,6.494694,6.182668,2.0,5.817239,5.887375
Italy,Mezzogiorno,females,50,74,2017,8.99245,6.182668,2.0,8.94141,5.887375
Italy,Nord,females,50,74,2017,4.714992,6.182668,2.0,4.453128,5.887375
Italy,Nord-est,females,50,74,2017,4.380613,6.182668,2.0,3.765421,5.887375
Italy,Nord-ovest,females,50,74,2017,4.963496,6.182668,2.0,4.968748,5.887375
Italy,Centro (I),females,50,74,2018,5.744899,5.977829,2.0,5.574697,6.283515
Italy,Mezzogiorno,females,50,74,2018,8.721298,5.977829,2.0,9.685976,6.283515
Italy,Nord,females,50,74,2018,4.790318,5.977829,2.0,4.967692,6.283515
Italy,Nord-est,females,50,74,2018,4.498147,5.977829,2.0,4.749414,6.283515
Italy,Nord-ovest,females,50,74,2018,5.010458,5.977829,2.0,5.134235,6.283515
Italy,Centro (I),females,50,74,2019,4.952629,5.776517,2.0,4.487892,5.356958
Italy,Mezzogiorno,females,50,74,2019,8.740948,5.776517,2.0,8.000659,5.356958
Italy,Nord,females,50,74,2019,4.753508,5.776517,2.0,4.475649,5.356958
Italy,Nord-est,females,50,74,2019,4.109797,5.776517,2.0,3.780977,5.356958
Italy,Nord-ovest,females,50,74,2019,5.242453,5.776517,2.0,5.012317,5.356958
Italy,Centro (I),females,50,74,2020,4.752365,5.619488,2.0,3.069096,4.640186
Italy,Mezzogiorno,females,50,74,2020,8.803142,5.619488,2.0,7.497561,4.640186
Italy,Nord,females,50,74,2020,4.558679,5.619488,2.0,4.027769,4.640186
Italy,Nord-est,females,50,74,2020,4.488144,5.619488,2.0,3.830839,4.640186
Italy,Nord-ovest,females,50,74,2020,4.611996,5.619488,2.0,4.179819,4.640186
Italy,Centro (I),females,50,74,2021,5.833679,6.204735,2.0,6.008702,6.410548
Italy,Mezzogiorno,females,50,74,2021,9.134028,6.204735,2.0,8.886226,6.410548
Italy,Nord,females,50,74,2021,5.043356,6.204735,2.0,5.488164,6.410548
Italy,Nord-est,females,50,74,2021,4.889438,6.204735,2.0,5.735108,6.410548
Italy,Nord-ovest,females,50,74,2021,5.157138,6.204735,2.0,5.300285,6.410548
Italy,Centro (I),females,50,74,2022,5.524467,5.612994,2.0,5.638983,5.309488
Italy,Mezzogiorno,females,50,74,2022,8.618284,5.612994,2.0,7.466956,5.309488
Italy,Nord,females,50,74,2022,4.305947,5.612994,2.0,4.206184,5.309488
Italy,Nord-est,females,50,74,2022,3.886591,5.612994,2.0,3.495658,5.309488
Italy,Nord-ovest,females,50,74,2022,4.625724,5.612994,2.0,4.763414,5.309488
Italy,Centro (I),males,50,74,2004,3.687704,3.657916,2.0,3.60759,3.636536
Italy,Mezzogiorno,males,50,74,2004,5.51696,3.657916,2.0,5.557868,3.636536
Italy,Nord,males,50,74,2004,2.271607,3.657916,2.0,2.201223,3.636536
Italy,Nord-est,males,50,74,2004,1.682109,3.657916,2.0,1.372796,3.636536
Italy,Nord-ovest,males,50,74,2004,2.69936,3.657916,2.0,2.783001,3.636536
Italy,Centro (I),males,50,74,2005,2.876934,3.204551,2.0,4.137148,3.319738
Italy,Mezzogiorno,males,50,74,2005,5.005462,3.204551,2.0,4.417237,3.319738
Italy,Nord,males,50,74,2005,2.017488,3.204551,2.0,2.120102,3.319738
Italy,Nord-est,males,50,74,2005,1.889863,3.204551,2.0,1.841075,3.319738
Italy,Nord-ovest,males,50,74,2005,2.11035,3.204551,2.0,2.322685,3.319738
Italy,Centro (I),males,50,74,2006,2.478409,2.697129,2.0,2.839412,2.714661
Italy,Mezzogiorno,males,50,74,2006,4.20639,2.697129,2.0,4.007145,2.714661
Italy,Nord,males,50,74,2006,1.690443,2.697129,2.0,1.705784,2.714661
Italy,Nord-est,males,50,74,2006,1.529928,2.697129,2.0,1.193431,2.714661
Italy,Nord-ovest,males,50,74,2006,1.810744,2.697129,2.0,2.0988,2.714661
Italy,Centro (I),males,50,74,2007,1.987201,2.259325,2.0,1.855889,2.124113
Italy,Mezzogiorno,males,50,74,2007,3.71149,2.259325,2.0,3.389026,2.124113
Italy,Nord,males,50,74,2007,1.343853,2.259325,2.0,1.331515,2.124113
Italy,Nord-est,males,50,74,2007,1.143093,2.259325,2.0,0.913676,2.124113
Italy,Nord-ovest,males,50,74,2007,1.493362,2.259325,2.0,1.642789,2.124113
Italy,Centro (I),males,50,74,2008,2.557847,2.995218,2.0,2.255226,3.055069
Italy,Mezzogiorno,males,50,74,2008,4.758024,2.995218,2.0,4.816905,3.055069
Italy,Nord,males,50,74,2008,1.932282,2.995218,2.0,2.120745,3.055069
Italy,Nord-est,males,50,74,2008,1.526462,2.995218,2.0,1.742115,3.055069
Italy,Nord-ovest,males,50,74,2008,2.233957,2.995218,2.0,2.401013,3.055069
Italy,Centro (I),males,50,74,2009,3.037158,3.653429,2.0,2.335391,3.351942
Italy,Mezzogiorno,males,50,74,2009,5.189762,3.653429,2.0,5.114763,3.351942
Italy,Nord,males,50,74,2009,2.858042,3.653429,2.0,2.574735,3.351942
Italy,Nord-est,males,50,74,2009,2.405684,3.653429,2.0,1.73828,3.351942
Italy,Nord-ovest,males,50,74,2009,3.188038,3.653429,2.0,3.189424,3.351942
Italy,Centro (I),males,50,74,2010,3.181401,4.015164,2.0,3.352991,3.818705
Italy,Mezzogiorno,males,50,74,2010,5.543905,4.015164,2.0,5.122874,3.818705
Italy,Nord,males,50,74,2010,3.310538,4.015164,2.0,3.097387,3.818705
Italy,Nord-est,males,50,74,2010,2.800352,4.015164,2.0,2.414128,3.818705
Italy,Nord-ovest,males,50,74,2010,3.688996,4.015164,2.0,3.60756,3.818705
Italy,Centro (I),males,50,74,2011,4.158009,4.428215,2.0,3.719513,4.046767
Italy,Mezzogiorno,males,50,74,2011,6.20705,4.428215,2.0,5.579158,4.046767
Italy,Nord,males,50,74,2011,3.311864,4.428215,2.0,3.115314,4.046767
Italy,Nord-est,males,50,74,2011,2.538214,4.428215,2.0,2.433762,4.046767
Italy,Nord-ovest,males,50,74,2011,3.889833,4.428215,2.0,3.618596,4.046767
Italy,Centro (I),males,50,74,2012,5.202081,5.999794,2.0,4.513323,5.979573
Italy,Mezzogiorno,males,50,74,2012,9.120856,5.999794,2.0,9.323472,5.979573
Italy,Nord,males,50,74,2012,4.215203,5.999794,2.0,4.295689,5.979573
Italy,Nord-est,males,50,74,2012,3.586812,5.999794,2.0,3.504798,5.979573
Italy,Nord-ovest,males,50,74,2012,4.688582,5.999794,2.0,4.889198,5.979573
Italy,Centro (I),males,50,74,2013,5.839745,6.952613,2.0,5.862268,6.524245
Italy,Mezzogiorno,males,50,74,2013,10.955555,6.952613,2.0,9.944165,6.524245
Italy,Nord,males,50,74,2013,4.774062,6.952613,2.0,4.520096,6.524245
Italy,Nord-est,males,50,74,2013,4.215915,6.952613,2.0,3.96056,6.524245
Italy,Nord-ovest,males,50,74,2013,5.192321,6.952613,2.0,4.937098,6.524245
Italy,Centro (I),males,50,74,2014,5.739407,6.709551,2.0,5.214947,6.215694
Italy,Mezzogiorno,males,50,74,2014,10.175848,6.709551,2.0,8.905164,6.215694
Italy,Nord,males,50,74,2014,4.861095,6.709551,2.0,4.902267,6.215694
Italy,Nord-est,males,50,74,2014,3.939041,6.709551,2.0,3.950859,6.215694
Italy,Nord-ovest,males,50,74,2014,5.55772,6.709551,2.0,5.623821,6.215694
Italy,Centro (I),males,50,74,2015,6.128093,6.693522,2.0,5.447507,6.625146
Italy,Mezzogiorno,males,50,74,2015,9.932289,6.693522,2.0,10.193569,6.625146
Italy,Nord,males,50,74,2015,4.845905,6.693522,2.0,4.808515,6.625146
Italy,Nord-est,males,50,74,2015,4.121983,6.693522,2.0,4.0608,6.625146
Italy,Nord-ovest,males,50,74,2015,5.384225,6.693522,2.0,5.367364,6.625146
Italy,Centro (I),males,50,74,2016,5.806459,6.439038,2.0,5.772563,6.446224
Italy,Mezzogiorno,males,50,74,2016,10.240771,6.439038,2.0,10.557734,6.446224
Italy,Nord,males,50,74,2016,4.22946,6.439038,2.0,4.04504,6.446224
Italy,Nord-est,males,50,74,2016,3.810725,6.439038,2.0,3.256138,6.446224
Italy,Nord-ovest,males,50,74,2016,4.538479,6.439038,2.0,4.618112,6.446224
Italy,Centro (I),males,50,74,2017,6.005277,6.428328,2.0,5.580282,6.10467
Italy,Mezzogiorno,males,50,74,2017,10.166127,6.428328,2.0,9.716053,6.10467
Italy,Nord,males,50,74,2017,4.17787,6.428328,2.0,3.991434,6.10467
Italy,Nord-est,males,50,74,2017,3.818729,6.428328,2.0,4.042745,6.10467
Italy,Nord-ovest,males,50,74,2017,4.445303,6.428328,2.0,3.953052,6.10467
Italy,Centro (I),males,50,74,2018,5.840951,6.328581,2.0,6.171683,6.683032
Italy,Mezzogiorno,males,50,74,2018,10.201736,6.328581,2.0,10.419376,6.683032
Italy,Nord,males,50,74,2018,4.035008,6.328581,2.0,4.487372,6.683032
Italy,Nord-est,males,50,74,2018,3.741204,6.328581,2.0,3.58451,6.683032
Italy,Nord-ovest,males,50,74,2018,4.254929,6.328581,2.0,5.162311,6.683032
Italy,Centro (I),males,50,74,2019,5.210292,5.745385,2.0,5.86883,5.738406
Italy,Mezzogiorno,males,50,74,2019,9.588313,5.745385,2.0,9.30342,5.738406
Italy,Nord,males,50,74,2019,3.54754,5.745385,2.0,3.434809,5.738406
Italy,Nord-est,males,50,74,2019,2.981207,5.745385,2.0,2.747827,5.738406
Italy,Nord-ovest,males,50,74,2019,3.968957,5.745385,2.0,3.955907,5.738406
Italy,Centro (I),males,50,74,2020,4.481678,5.211282,2.0,3.280871,4.320641
Italy,Mezzogiorno,males,50,74,2020,8.790699,5.211282,2.0,7.781053,4.320641
Italy,Nord,males,50,74,2020,3.274567,5.211282,2.0,2.615825,4.320641
Italy,Nord-est,males,50,74,2020,2.76666,5.211282,2.0,2.406359,4.320641
Italy,Nord-ovest,males,50,74,2020,3.655764,5.211282,2.0,2.775324,4.320641
Italy,Centro (I),males,50,74,2021,4.832802,5.546102,2.0,4.928783,5.62599
Italy,Mezzogiorno,males,50,74,2021,9.289518,5.546102,2.0,9.601357,5.62599
Italy,Nord,males,50,74,2021,3.509257,5.546102,2.0,3.425889,5.62599
Italy,Nord-est,males,50,74,2021,3.155938,5.546102,2.0,2.862025,5.62599
Italy,Nord-ovest,males,50,74,2021,3.773746,5.546102,2.0,3.851157,5.62599
Italy,Centro (I),males,50,74,2022,4.262437,4.751878,2.0,4.26204,4.625527
Italy,Mezzogiorno,males,50,74,2022,7.85704,4.751878,2.0,7.287883,4.625527
Italy,Nord,males,50,74,2022,3.00866,4.751878,2.0,3.105335,4.625527
Italy,Nord-est,males,50,74,2022,2.678989,4.751878,2.0,2.318584,4.625527
Italy,Nord-ovest,males,50,74,2022,3.25493,4.751878,2.0,3.697159,4.625527
Italy,Centro (I),females,15,24,2004,25.647614,27.310948,3.0,20.403515,24.424972
Italy,Mezzogiorno,females,15,24,2004,44.857174,27.310948,3.0,40.69133,24.424972
Italy,Nord,females,15,24,2004,15.191595,27.310948,3.0,14.586373,24.424972
Italy,Nord-est,females,15,24,2004,14.552232,27.310948,3.0,11.9122,24.424972
Italy,Nord-ovest,females,15,24,2004,15.685978,27.310948,3.0,16.723676,24.424972
Italy,Centro (I),females,15,24,2005,25.755701,27.606126,3.0,26.55446,28.383432
Italy,Mezzogiorno,females,15,24,2005,45.396221,27.606126,3.0,47.865917,28.383432
Italy,Nord,females,15,24,2005,15.955119,27.606126,3.0,15.948437,28.383432
Italy,Nord-est,females,15,24,2005,15.120308,27.606126,3.0,15.366712,28.383432
Italy,Nord-ovest,females,15,24,2005,16.603034,27.606126,3.0,16.383563,28.383432
Italy,Centro (I),females,15,24,2006,25.927753,25.461231,3.0,22.532402,21.817469
Italy,Mezzogiorno,females,15,24,2006,40.505872,25.461231,3.0,34.598176,21.817469
Italy,Nord,females,15,24,2006,14.67594,25.461231,3.0,13.118216,21.817469
Italy,Nord-est,females,15,24,2006,14.206395,25.461231,3.0,13.259502,21.817469
Italy,Nord-ovest,females,15,24,2006,15.042798,25.461231,3.0,13.006067,21.817469
Italy,Centro (I),females,15,24,2007,21.957148,23.342217,3.0,19.927928,22.282077
Italy,Mezzogiorno,females,15,24,2007,38.558087,23.342217,3.0,36.95123,22.282077
Italy,Nord,females,15,24,2007,13.918604,23.342217,3.0,14.00393,22.282077
Italy,Nord-est,females,15,24,2007,12.642494,23.342217,3.0,12.368324,22.282077
Italy,Nord-ovest,females,15,24,2007,14.866798,23.342217,3.0,15.248789,22.282077
Italy,Centro (I),females,15,24,2008,24.463689,24.682553,3.0,25.277714,21.951388
Italy,Mezzogiorno,females,15,24,2008,38.906803,24.682553,3.0,33.222315,21.951388
Italy,Nord,females,15,24,2008,14.892913,24.682553,3.0,12.72624,21.951388
Italy,Nord-est,females,15,24,2008,12.894097,24.682553,3.0,9.618963,21.951388
Italy,Nord-ovest,females,15,24,2008,16.42202,24.682553,3.0,15.329759,21.951388
Italy,Centro (I),females,15,24,2009,30.50275,28.556727,3.0,25.185404,25.781328
Italy,Mezzogiorno,females,15,24,2009,41.225328,28.556727,3.0,38.068987,25.781328
Italy,Nord,females,15,24,2009,19.47397,28.556727,3.0,18.152799,25.781328
Italy,Nord-est,females,15,24,2009,17.624462,28.556727,3.0,17.630283,25.781328
Italy,Nord-ovest,females,15,24,2009,20.88472,28.556727,3.0,18.576429,25.781328
Italy,Centro (I),females,15,24,2010,29.679019,29.436171,3.0,26.793695,26.255816
Italy,Mezzogiorno,females,15,24,2010,40.555752,29.436171,3.0,36.396689,26.255816
Italy,Nord,females,15,24,2010,21.749104,29.436171,3.0,19.049826,26.255816
Italy,Nord-est,females,15,24,2010,21.115662,29.436171,3.0,19.694461,26.255816
Italy,Nord-ovest,females,15,24,2010,22.249828,29.436171,3.0,18.517449,26.255816
Italy,Centro (I),females,15,24,2011,31.806184,32.159629,3.0,29.710759,28.340963
Italy,Mezzogiorno,females,15,24,2011,45.351473,32.159629,3.0,39.618394,28.340963
Italy,Nord,females,15,24,2011,23.323087,32.159629,3.0,20.120592,28.340963
Italy,Nord-est,females,15,24,2011,21.05774,32.159629,3.0,19.239128,28.340963
Italy,Nord-ovest,females,15,24,2011,25.177409,32.159629,3.0,20.861865,28.340963
Italy,Centro (I),females,15,24,2012,38.708464,37.57036,3.0,35.836757,33.97816
Italy,Mezzogiorno,females,15,24,2012,50.867505,37.57036,3.0,44.928981,33.97816
Italy,Nord,females,15,24,2012,27.470735,37.57036,3.0,25.601949,33.97816
Italy,Nord-est,females,15,24,2012,25.791707,37.57036,3.0,24.525907,33.97816
Italy,Nord-ovest,females,15,24,2012,28.668215,37.57036,3.0,26.339675,33.97816
Italy,Centro (I),females,15,24,2013,41.753801,41.409708,3.0,37.39802,37.737145
Italy,Mezzogiorno,females,15,24,2013,55.289741,41.409708,3.0,51.976965,37.737145
Italy,Nord,females,15,24,2013,31.075698,41.409708,3.0,27.822877,37.737145
Italy,Nord-est,females,15,24,2013,30.050766,41.409708,3.0,26.487231,37.737145
Italy,Nord-ovest,females,15,24,2013,31.830915,41.409708,3.0,28.817124,37.737145
Italy,Centro (I),females,15,24,2014,44.706295,44.591664,3.0,43.092174,41.019174
Italy,Mezzogiorno,females,15,24,2014,60.097334,44.591664,3.0,55.579338,41.019174
Italy,Nord,females,15,24,2014,33.085162,44.591664,3.0,29.588584,41.019174
Italy,Nord-est,females,15,24,2014,31.91913,44.591664,3.0,29.351039,41.019174
Italy,Nord-ovest,females,15,24,2014,33.928818,44.591664,3.0,29.751821,41.019174
Italy,Centro (I),females,15,24,2015,38.768922,42.595323,3.0,32.551427,37.19127
Italy,Mezzogiorno,females,15,24,2015,58.703101,42.595323,3.0,52.147462,37.19127
Italy,Nord,females,15,24,2015,32.327297,42.595323,3.0,28.409317,37.19127
Italy,Nord-est,females,15,24,2015,31.824766,42.595323,3.0,26.211757,37.19127
Italy,Nord-ovest,females,15,24,2015,32.699688,42.595323,3.0,30.104788,37.19127
Italy,Centro (I),females,15,24,2016,37.229171,39.574076,3.0,34.952251,37.559649
Italy,Mezzogiorno,females,15,24,2016,55.821187,39.574076,3.0,52.307632,37.559649
Italy,Nord,females,15,24,2016,28.525247,39.574076,3.0,27.8054,37.559649
Italy,Nord-est,females,15,24,2016,25.54637,39.574076,3.0,26.628393,37.559649
Italy,Nord-ovest,females,15,24,2016,30.812232,39.574076,3.0,28.73393,37.559649
Italy,Centro (I),females,15,24,2017,34.042308,37.195621,3.0,31.917556,35.077595
Italy,Mezzogiorno,females,15,24,2017,56.319053,37.195621,3.0,52.481559,35.077595
Italy,Nord,females,15,24,2017,25.391301,37.195621,3.0,24.415014,35.077595
Italy,Nord-est,females,15,24,2017,23.012637,37.195621,3.0,22.125011,35.077595
Italy,Nord-ovest,females,15,24,2017,27.338608,37.195621,3.0,26.343921,35.077595
Italy,Centro (I),females,15,24,2018,30.625273,34.8647,3.0,24.758211,30.204375
Italy,Mezzogiorno,females,15,24,2018,52.250522,34.8647,3.0,46.865709,30.204375
Italy,Nord,females,15,24,2018,24.83051,34.8647,3.0,21.098339,30.204375
Italy,Nord-est,females,15,24,2018,23.422621,34.8647,3.0,16.025746,30.204375
Italy,Nord-ovest,females,15,24,2018,25.974749,34.8647,3.0,25.733058,30.204375
Italy,Centro (I),females,15,24,2019,27.810456,31.147114,3.0,18.970304,25.260091
Italy,Mezzogiorno,females,15,24,2019,48.063626,31.147114,3.0,39.965523,25.260091
Italy,Nord,females,15,24,2019,22.405091,31.147114,3.0,19.300042,25.260091
Italy,Nord-est,females,15,24,2019,19.815234,31.147114,3.0,16.446263,25.260091
Italy,Nord-ovest,females,15,24,2019,24.52567,31.147114,3.0,21.90088,25.260091
Italy,Centro (I),females,15,24,2020,29.3568,32.135305,3.0,27.156896,33.173437
Italy,Mezzogiorno,females,15,24,2020,47.262663,32.135305,3.0,48.182247,33.173437
Italy,Nord,females,15,24,2020,25.195299,32.135305,3.0,26.969839,33.173437
Italy,Nord-est,females,15,24,2020,26.256329,32.135305,3.0,23.589425,33.173437
Italy,Nord-ovest,females,15,24,2020,24.377224,32.135305,3.0,29.681505,33.173437
Italy,Centro (I),females,15,24,2021,28.89165,32.831951,3.0,25.457502,31.793884
Italy,Mezzogiorno,females,15,24,2021,49.41241,32.831951,3.0,46.673003,31.793884
Italy,Nord,females,15,24,2021,24.460645,32.831951,3.0,24.695388,31.793884
Italy,Nord-est,females,15,24,2021,23.89933,32.831951,3.0,25.972113,31.793884
Italy,Nord-ovest,females,15,24,2021,24.88855,32.831951,3.0,23.662964,31.793884
Italy,Centro (I),females,15,24,2022,24.526837,25.81487,3.0,23.662434,24.772965
Italy,Mezzogiorno,females,15,24,2022,41.838009,25.81487,3.0,41.987149,24.772965
Italy,Nord,females,15,24,2022,17.776983,25.81487,3.0,16.996794,24.772965
Italy,Nord-est,females,15,24,2022,16.212322,25.81487,3.0,16.219748,24.772965
Italy,Nord-ovest,females,15,24,2022,18.974547,25.81487,3.0,17.656185,24.772965
Italy,Centro (I),females,15,34,2004,13.899673,16.576814,3.0,12.402645,15.682014
Italy,Mezzogiorno,females,15,34,2004,32.379058,16.576814,3.0,30.530727,15.682014
Italy,Nord,females,15,34,2004,8.66317,16.576814,3.0,8.708611,15.682014
Italy,Nord-est,females,15,34,2004,8.495489,16.576814,3.0,7.536389,15.682014
Italy,Nord-ovest,females,15,34,2004,8.787561,16.576814,3.0,9.573481,15.682014
Italy,Centro (I),females,15,34,2005,13.272625,16.235129,3.0,12.668496,15.599317
Italy,Mezzogiorno,females,15,34,2005,32.02549,16.235129,3.0,32.364118,15.599317
Italy,Nord,females,15,34,2005,8.812251,16.235129,3.0,8.071668,15.599317
Italy,Nord-est,females,15,34,2005,8.733594,16.235129,3.0,8.016191,15.599317
Italy,Nord-ovest,females,15,34,2005,8.870796,16.235129,3.0,8.112215,15.599317
Italy,Centro (I),females,15,34,2006,13.447544,14.44435,3.0,12.596318,13.284891
Italy,Mezzogiorno,females,15,34,2006,27.545008,14.44435,3.0,24.995933,13.284891
Italy,Nord,females,15,34,2006,7.713486,14.44435,3.0,7.479691,13.284891
Italy,Nord-est,females,15,34,2006,7.868749,14.44435,3.0,8.079286,13.284891
Italy,Nord-ovest,females,15,34,2006,7.599548,14.44435,3.0,7.04039,13.284891
Italy,Centro (I),females,15,34,2007,11.443417,13.195299,3.0,9.691712,12.610898
Italy,Mezzogiorno,females,15,34,2007,25.340709,13.195299,3.0,24.518722,12.610898
Italy,Nord,females,15,34,2007,7.388401,13.195299,3.0,7.643961,12.610898
Italy,Nord-est,females,15,34,2007,6.95469,13.195299,3.0,6.937864,12.610898
Italy,Nord-ovest,females,15,34,2007,7.702518,13.195299,3.0,8.168119,12.610898
Italy,Centro (I),females,15,34,2008,12.755029,13.84523,3.0,13.432803,12.923038
Italy,Mezzogiorno,females,15,34,2008,25.742313,13.84523,3.0,23.461187,12.923038
Italy,Nord,females,15,34,2008,7.711942,13.84523,3.0,6.908192,12.923038
Italy,Nord-est,females,15,34,2008,6.931544,13.84523,3.0,5.667892,12.923038
Italy,Nord-ovest,females,15,34,2008,8.281045,13.84523,3.0,7.82793,12.923038
Italy,Centro (I),females,15,34,2009,16.052159,15.970339,3.0,13.457046,14.41664
Italy,Mezzogiorno,females,15,34,2009,26.873488,15.970339,3.0,24.56113,14.41664
Italy,Nord,females,15,34,2009,10.142917,15.970339,3.0,9.399988,14.41664
Italy,Nord-est,females,15,34,2009,9.443903,15.970339,3.0,9.458277,14.41664
Italy,Nord-ovest,females,15,34,2009,10.656787,15.970339,3.0,9.356293,14.41664
Italy,Centro (I),females,15,34,2010,16.047216,17.400466,3.0,15.246922,15.885561
Italy,Mezzogiorno,females,15,34,2010,28.911349,17.400466,3.0,26.456584,15.885561
Italy,Nord,females,15,34,2010,11.830624,17.400466,3.0,10.542626,15.885561
Italy,Nord-est,females,15,34,2010,11.987228,17.400466,3.0,11.364226,15.885561
