Country,Gender_ID,Gender,Time_Period,NationalUNEM_R,Lower_Age,Upper_Age,Province,RegionalUNEM_R
Italy,1,males,2022-Q1,7.957476,15,74,Trentino Alto Adige / Südtirol,2.896637
Italy,1,males,2022-Q1,7.957476,15,74,Nord-ovest,5.249462
Italy,1,males,2022-Q1,7.957476,15,74,Centro (I),6.286587
Italy,1,males,2022-Q1,7.957476,15,74,Nord,4.935405
Italy,1,males,2022-Q1,7.957476,15,74,Umbria,5.403997
Italy,1,males,2022-Q1,7.957476,15,74,Emilia-Romagna,4.923596
Italy,1,males,2022-Q1,7.957476,15,74,Sicilia,17.194852
Italy,1,males,2022-Q1,7.957476,15,74,Campania,16.586285
Italy,1,males,2022-Q1,7.957476,15,74,Provincia Autonoma Trento,3.688881
Italy,1,males,2022-Q1,7.957476,15,74,Abruzzo,6.630293
Italy,1,males,2022-Q1,7.957476,15,74,Toscana,5.708226
Italy,1,males,2022-Q1,7.957476,15,74,Nord-est,4.510823
Italy,1,males,2022-Q1,7.957476,15,74,Liguria,7.356232
Italy,1,males,2022-Q1,7.957476,15,74,Calabria,13.703153
Italy,1,males,2022-Q1,7.957476,15,74,Lombardia,4.373242
Italy,1,males,2022-Q1,7.957476,15,74,Valle d'Aosta / Vallée d'Aoste,6.622168
Italy,1,males,2022-Q1,7.957476,15,74,Puglia,11.527719
Italy,1,males,2022-Q1,7.957476,15,74,Provincia Autonoma Bolzano / Bozen,2.157545
Italy,1,males,2022-Q1,7.957476,15,74,Friuli-Venezia Giulia,4.662118
Italy,1,males,2022-Q1,7.957476,15,74,Veneto,4.463708
Italy,1,males,2022-Q2,6.945419,15,74,Marche,4.756477
Italy,1,males,2022-Q2,6.945419,15,74,Basilicata,6.412122
Italy,1,males,2022-Q2,6.945419,15,74,Mezzogiorno,12.307912
Italy,1,males,2022-Q2,6.945419,15,74,Lazio,6.205947
Italy,1,males,2022-Q2,6.945419,15,74,Piemonte,6.083574
Italy,1,males,2022-Q2,6.945419,15,74,Molise,9.090374
Italy,1,males,2022-Q2,6.945419,15,74,Sardegna,10.920158
Italy,1,males,2022-Q2,6.945419,15,74,Trentino Alto Adige / Südtirol,2.309158
Italy,1,males,2022-Q2,6.945419,15,74,Nord-ovest,4.608186
Italy,1,males,2022-Q2,6.945419,15,74,Centro (I),5.848717
Italy,1,males,2022-Q2,6.945419,15,74,Nord,4.007491
Italy,1,males,2022-Q2,6.945419,15,74,Umbria,7.179213
Italy,1,males,2022-Q2,6.945419,15,74,Emilia-Romagna,3.828473
Italy,1,males,2022-Q2,6.945419,15,74,Sicilia,15.85123
Italy,1,males,2022-Q2,6.945419,15,74,Campania,13.5101
Italy,1,males,2022-Q2,6.945419,15,74,Provincia Autonoma Trento,3.142871
Italy,1,males,2022-Q2,6.945419,15,74,Abruzzo,7.261211
Italy,1,males,2022-Q2,6.945419,15,74,Toscana,5.460396
Italy,1,males,2022-Q2,6.945419,15,74,Nord-est,3.187922
Italy,1,males,2022-Q2,6.945419,15,74,Liguria,5.43168
Italy,1,males,2022-Q2,6.945419,15,74,Calabria,13.861888
Italy,1,males,2022-Q2,6.945419,15,74,Lombardia,3.895744
Italy,1,males,2022-Q2,6.945419,15,74,Valle d'Aosta / Vallée d'Aoste,4.832289
Italy,1,males,2022-Q2,6.945419,15,74,Puglia,9.270435
Italy,1,males,2022-Q2,6.945419,15,74,Provincia Autonoma Bolzano / Bozen,1.502946
Italy,1,males,2022-Q2,6.945419,15,74,Friuli-Venezia Giulia,4.156068
Italy,1,males,2022-Q2,6.945419,15,74,Veneto,2.569699
Italy,1,males,2022-Q3,6.552323,15,74,Marche,5.529165
Italy,1,males,2022-Q3,6.552323,15,74,Basilicata,3.664673
Italy,1,males,2022-Q3,6.552323,15,74,Mezzogiorno,11.628026
Italy,1,males,2022-Q3,6.552323,15,74,Lazio,5.914592
Italy,1,males,2022-Q3,6.552323,15,74,Piemonte,4.739753
Italy,1,males,2022-Q3,6.552323,15,74,Molise,10.636644
Italy,1,males,2022-Q3,6.552323,15,74,Sardegna,8.000603
Italy,1,males,2022-Q3,6.552323,15,74,Trentino Alto Adige / Südtirol,1.35356
Italy,1,males,2022-Q3,6.552323,15,74,Nord-ovest,4.024489
Italy,1,males,2022-Q3,6.552323,15,74,Centro (I),5.588494
Italy,1,males,2022-Q3,6.552323,15,74,Nord,3.758053
Italy,1,males,2022-Q3,6.552323,15,74,Umbria,8.363702
Italy,1,males,2022-Q3,6.552323,15,74,Emilia-Romagna,4.4613
Italy,1,males,2022-Q3,6.552323,15,74,Sicilia,13.632117
Italy,1,males,2022-Q3,6.552323,15,74,Campania,15.711775
Italy,1,males,2022-Q3,6.552323,15,74,Provincia Autonoma Trento,1.774598
Italy,1,males,2022-Q3,6.552323,15,74,Abruzzo,6.898147
Italy,1,males,2022-Q3,6.552323,15,74,Toscana,4.532506
Italy,1,males,2022-Q3,6.552323,15,74,Nord-est,3.400596
Italy,1,males,2022-Q3,6.552323,15,74,Liguria,5.496889
Italy,1,males,2022-Q3,6.552323,15,74,Calabria,10.639414
Italy,1,males,2022-Q3,6.552323,15,74,Lombardia,3.532406
Italy,1,males,2022-Q3,6.552323,15,74,Valle d'Aosta / Vallée d'Aoste,3.486782
Italy,1,males,2022-Q3,6.552323,15,74,Puglia,8.471409
Italy,1,males,2022-Q3,6.552323,15,74,Provincia Autonoma Bolzano / Bozen,0.949428
Italy,1,males,2022-Q3,6.552323,15,74,Friuli-Venezia Giulia,3.340264
Italy,1,males,2022-Q3,6.552323,15,74,Veneto,2.905334
Italy,1,males,2022-Q4,7.109611,15,74,Marche,4.227984
Italy,1,males,2022-Q4,7.109611,15,74,Basilicata,5.285085
Italy,1,males,2022-Q4,7.109611,15,74,Mezzogiorno,13.014935
Italy,1,males,2022-Q4,7.109611,15,74,Lazio,7.491438
Italy,1,males,2022-Q4,7.109611,15,74,Piemonte,6.248464
Italy,1,males,2022-Q4,7.109611,15,74,Molise,10.127396
Italy,1,males,2022-Q4,7.109611,15,74,Sardegna,11.26867
Italy,1,males,2022-Q4,7.109611,15,74,Trentino Alto Adige / Südtirol,2.238692
Italy,1,males,2022-Q4,7.109611,15,74,Nord-ovest,4.12715
Italy,1,males,2022-Q4,7.109611,15,74,Centro (I),6.101097
Italy,1,males,2022-Q4,7.109611,15,74,Nord,3.788603
Italy,1,males,2022-Q4,7.109611,15,74,Umbria,4.685563
Italy,1,males,2022-Q4,7.109611,15,74,Emilia-Romagna,3.077951
Italy,1,males,2022-Q4,7.109611,15,74,Sicilia,13.968206
Italy,1,males,2022-Q4,7.109611,15,74,Campania,16.114954
Italy,1,males,2022-Q4,7.109611,15,74,Provincia Autonoma Trento,2.441979
Italy,1,males,2022-Q4,7.109611,15,74,Abruzzo,6.723913
Italy,1,males,2022-Q4,7.109611,15,74,Toscana,5.111304
Italy,1,males,2022-Q4,7.109611,15,74,Nord-est,3.329709
Italy,1,males,2022-Q4,7.109611,15,74,Liguria,3.856556
Italy,1,males,2022-Q4,7.109611,15,74,Calabria,15.118671
Italy,1,males,2022-Q4,7.109611,15,74,Lombardia,3.317106
Italy,1,males,2022-Q4,7.109611,15,74,Valle d'Aosta / Vallée d'Aoste,2.757968
Italy,1,males,2022-Q4,7.109611,15,74,Puglia,10.960176
Italy,1,males,2022-Q4,7.109611,15,74,Provincia Autonoma Bolzano / Bozen,2.049656
Italy,1,males,2022-Q4,7.109611,15,74,Friuli-Venezia Giulia,4.854281
Italy,1,males,2022-Q4,7.109611,15,74,Veneto,3.437455
Italy,9,total,2011-Q1,6.574458,35,49,Nord,4.649575
Italy,9,total,2011-Q1,6.574458,35,49,Nord-ovest,4.959561
Italy,9,total,2011-Q1,6.574458,35,49,Mezzogiorno,10.921861
Italy,9,total,2011-Q1,6.574458,35,49,Nord-est,4.228569
Italy,9,total,2011-Q1,6.574458,35,49,Centro (I),5.770491
Italy,9,total,2011-Q2,5.865437,35,49,Nord,4.05869
Italy,9,total,2011-Q2,5.865437,35,49,Nord-ovest,4.540655
Italy,9,total,2011-Q2,5.865437,35,49,Mezzogiorno,9.955769
Italy,9,total,2011-Q2,5.865437,35,49,Nord-est,3.410066
Italy,9,total,2011-Q2,5.865437,35,49,Centro (I),5.054416
Italy,9,total,2011-Q4,7.325028,35,49,Nord,5.318691
Italy,9,total,2011-Q4,7.325028,35,49,Nord-ovest,6.135168
Italy,9,total,2011-Q4,7.325028,35,49,Mezzogiorno,11.634914
Italy,9,total,2011-Q4,7.325028,35,49,Nord-est,4.203932
Italy,9,total,2011-Q4,7.325028,35,49,Centro (I),6.692287
Italy,9,total,2011-Q3,5.859996,35,49,Nord,3.860503
Italy,9,total,2011-Q3,5.859996,35,49,Nord-ovest,4.550758
Italy,9,total,2011-Q3,5.859996,35,49,Mezzogiorno,9.797531
Italy,9,total,2011-Q3,5.859996,35,49,Nord-est,2.93393
Italy,9,total,2011-Q3,5.859996,35,49,Centro (I),5.735877
Italy,9,total,2012-Q2,8.155899,35,49,Nord,5.895331
Italy,9,total,2012-Q2,8.155899,35,49,Nord-ovest,6.395474
Italy,9,total,2012-Q2,8.155899,35,49,Mezzogiorno,13.433127
Italy,9,total,2012-Q2,8.155899,35,49,Nord-est,5.217529
Italy,9,total,2012-Q2,8.155899,35,49,Centro (I),6.710142
Italy,9,total,2012-Q1,8.538485,35,49,Nord,5.86762
Italy,9,total,2012-Q1,8.538485,35,49,Nord-ovest,6.716795
Italy,9,total,2012-Q1,8.538485,35,49,Mezzogiorno,14.143408
Italy,9,total,2012-Q1,8.538485,35,49,Nord-est,4.706787
Italy,9,total,2012-Q1,8.538485,35,49,Centro (I),7.787105
Italy,9,total,2012-Q4,9.005331,35,49,Nord,6.413938
Italy,9,total,2012-Q4,9.005331,35,49,Nord-ovest,6.95826
Italy,9,total,2012-Q4,9.005331,35,49,Mezzogiorno,14.550978
Italy,9,total,2012-Q4,9.005331,35,49,Nord-est,5.680592
Italy,9,total,2012-Q4,9.005331,35,49,Centro (I),8.066692
Italy,9,total,2012-Q3,7.429186,35,49,Nord,5.403606
Italy,9,total,2012-Q3,7.429186,35,49,Nord-ovest,5.617533
Italy,9,total,2012-Q3,7.429186,35,49,Mezzogiorno,11.701288
Italy,9,total,2012-Q3,7.429186,35,49,Nord-est,5.114234
Italy,9,total,2012-Q3,7.429186,35,49,Centro (I),6.869615
Italy,9,total,2013-Q1,10.219054,35,49,Nord,7.403295
Italy,9,total,2013-Q1,10.219054,35,49,Nord-ovest,7.448006
Italy,9,total,2013-Q1,10.219054,35,49,Mezzogiorno,16.325343
Italy,9,total,2013-Q1,10.219054,35,49,Nord-est,7.342292
Italy,9,total,2013-Q1,10.219054,35,49,Centro (I),9.139159
Italy,9,total,2013-Q2,9.812878,35,49,Nord,6.769322
Italy,9,total,2013-Q2,9.812878,35,49,Nord-ovest,7.34002
Italy,9,total,2013-Q2,9.812878,35,49,Mezzogiorno,16.254497
Italy,9,total,2013-Q2,9.812878,35,49,Nord-est,5.979539
Italy,9,total,2013-Q2,9.812878,35,49,Centro (I),8.823139
Italy,9,total,2013-Q4,9.637359,35,49,Nord,6.543718
Italy,9,total,2013-Q4,9.637359,35,49,Nord-ovest,6.669615
Italy,9,total,2013-Q4,9.637359,35,49,Mezzogiorno,15.399693
Italy,9,total,2013-Q4,9.637359,35,49,Nord-est,6.373446
Italy,9,total,2013-Q4,9.637359,35,49,Centro (I),9.729851
Italy,9,total,2013-Q3,8.767796,35,49,Nord,6.033404
Italy,9,total,2013-Q3,8.767796,35,49,Nord-ovest,6.199179
Italy,9,total,2013-Q3,8.767796,35,49,Mezzogiorno,14.219767
Italy,9,total,2013-Q3,8.767796,35,49,Nord-est,5.806408
Italy,9,total,2013-Q3,8.767796,35,49,Centro (I),8.468807
Italy,9,total,2014-Q2,9.989442,35,49,Nord,6.780327
Italy,9,total,2014-Q2,9.989442,35,49,Nord-ovest,7.494204
Italy,9,total,2014-Q2,9.989442,35,49,Mezzogiorno,16.585844
Italy,9,total,2014-Q2,9.989442,35,49,Nord-est,5.79562
Italy,9,total,2014-Q2,9.989442,35,49,Centro (I),9.323579
Italy,9,total,2014-Q1,10.671381,35,49,Nord,7.367256
Italy,9,total,2014-Q1,10.671381,35,49,Nord-ovest,7.626732
Italy,9,total,2014-Q1,10.671381,35,49,Mezzogiorno,17.144316
Italy,9,total,2014-Q1,10.671381,35,49,Nord-est,7.008703
Italy,9,total,2014-Q1,10.671381,35,49,Centro (I),10.306766
Italy,9,total,2014-Q4,10.738838,35,49,Nord,7.165491
Italy,9,total,2014-Q4,10.738838,35,49,Nord-ovest,7.454073
Italy,9,total,2014-Q4,10.738838,35,49,Mezzogiorno,17.956319
Italy,9,total,2014-Q4,10.738838,35,49,Nord-est,6.768518
Italy,9,total,2014-Q4,10.738838,35,49,Centro (I),10.114986
Italy,9,total,2014-Q3,9.456133,35,49,Nord,6.140314
Italy,9,total,2014-Q3,9.456133,35,49,Nord-ovest,6.560557
Italy,9,total,2014-Q3,9.456133,35,49,Mezzogiorno,16.01879
Italy,9,total,2014-Q3,9.456133,35,49,Nord-est,5.567177
Italy,9,total,2014-Q3,9.456133,35,49,Centro (I),9.118445
Italy,9,total,2015-Q1,10.241887,35,49,Nord,6.899804
Italy,9,total,2015-Q1,10.241887,35,49,Nord-ovest,7.348754
Italy,9,total,2015-Q1,10.241887,35,49,Mezzogiorno,16.72038
Italy,9,total,2015-Q1,10.241887,35,49,Nord-est,6.271949
Italy,9,total,2015-Q1,10.241887,35,49,Centro (I),10.156486
Italy,9,total,2015-Q2,9.640304,35,49,Nord,6.278116
Italy,9,total,2015-Q2,9.640304,35,49,Nord-ovest,6.590206
Italy,9,total,2015-Q2,9.640304,35,49,Mezzogiorno,16.094615
Italy,9,total,2015-Q2,9.640304,35,49,Nord-est,5.847719
Italy,9,total,2015-Q2,9.640304,35,49,Centro (I),9.408499
Italy,9,total,2015-Q4,9.565257,35,49,Nord,6.450627
Italy,9,total,2015-Q4,9.565257,35,49,Nord-ovest,6.887648
Italy,9,total,2015-Q4,9.565257,35,49,Mezzogiorno,15.804455
Italy,9,total,2015-Q4,9.565257,35,49,Nord-est,5.846294
Italy,9,total,2015-Q4,9.565257,35,49,Centro (I),9.114029
Italy,9,total,2015-Q3,8.496836,35,49,Nord,5.851831
Italy,9,total,2015-Q3,8.496836,35,49,Nord-ovest,6.01439
Italy,9,total,2015-Q3,8.496836,35,49,Mezzogiorno,14.225305
Italy,9,total,2015-Q3,8.496836,35,49,Nord-est,5.628422
Italy,9,total,2015-Q3,8.496836,35,49,Centro (I),7.517388
Italy,9,total,2016-Q2,9.71468,35,49,Nord,6.336396
Italy,9,total,2016-Q2,9.71468,35,49,Nord-ovest,6.451413
Italy,9,total,2016-Q2,9.71468,35,49,Mezzogiorno,16.557093
Italy,9,total,2016-Q2,9.71468,35,49,Nord-est,6.178081
Italy,9,total,2016-Q2,9.71468,35,49,Centro (I),8.946116
Italy,9,total,2016-Q1,9.797944,35,49,Nord,6.598555
Italy,9,total,2016-Q1,9.797944,35,49,Nord-ovest,6.754696
Italy,9,total,2016-Q1,9.797944,35,49,Mezzogiorno,16.492782
Italy,9,total,2016-Q1,9.797944,35,49,Nord-est,6.381837
Italy,9,total,2016-Q1,9.797944,35,49,Centro (I),9.013441
Italy,9,total,2016-Q4,9.894477,35,49,Nord,6.374777
Italy,9,total,2016-Q4,9.894477,35,49,Nord-ovest,7.113746
Italy,9,total,2016-Q4,9.894477,35,49,Mezzogiorno,17.033517
Italy,9,total,2016-Q4,9.894477,35,49,Nord-est,5.359646
Italy,9,total,2016-Q4,9.894477,35,49,Centro (I),9.055575
Italy,9,total,2016-Q3,8.745837,35,49,Nord,5.378784
Italy,9,total,2016-Q3,8.745837,35,49,Nord-ovest,5.888546
Italy,9,total,2016-Q3,8.745837,35,49,Mezzogiorno,15.393735
Italy,9,total,2016-Q3,8.745837,35,49,Nord-est,4.678695
Italy,9,total,2016-Q3,8.745837,35,49,Centro (I),8.204754
Italy,9,total,2017-Q1,10.020174,35,49,Nord,6.185824
Italy,9,total,2017-Q1,10.020174,35,49,Nord-ovest,6.885543
Italy,9,total,2017-Q1,10.020174,35,49,Mezzogiorno,17.824458
Italy,9,total,2017-Q1,10.020174,35,49,Nord-est,5.218326
Italy,9,total,2017-Q1,10.020174,35,49,Centro (I),9.164108
Italy,9,total,2017-Q2,9.085843,35,49,Nord,5.328748
Italy,9,total,2017-Q2,9.085843,35,49,Nord-ovest,5.866809
Italy,9,total,2017-Q2,9.085843,35,49,Mezzogiorno,16.357095
Italy,9,total,2017-Q2,9.085843,35,49,Nord-est,4.586346
Italy,9,total,2017-Q2,9.085843,35,49,Centro (I),8.572361
Italy,9,total,2017-Q4,9.354091,35,49,Nord,5.530275
Italy,9,total,2017-Q4,9.354091,35,49,Nord-ovest,5.796965
Italy,9,total,2017-Q4,9.354091,35,49,Mezzogiorno,17.249891
Italy,9,total,2017-Q4,9.354091,35,49,Nord-est,5.163534
Italy,9,total,2017-Q4,9.354091,35,49,Centro (I),8.044429
Italy,9,total,2017-Q3,8.45941,35,49,Nord,5.277844
Italy,9,total,2017-Q3,8.45941,35,49,Nord-ovest,5.688609
Italy,9,total,2017-Q3,8.45941,35,49,Mezzogiorno,15.005135
Italy,9,total,2017-Q3,8.45941,35,49,Nord-est,4.720304
Italy,9,total,2017-Q3,8.45941,35,49,Centro (I),7.398797
Italy,9,total,2018-Q2,8.935903,35,49,Nord,5.20701
Italy,9,total,2018-Q2,8.935903,35,49,Nord-ovest,5.640687
Italy,9,total,2018-Q2,8.935903,35,49,Mezzogiorno,15.821737
Italy,9,total,2018-Q2,8.935903,35,49,Nord-est,4.613941
Italy,9,total,2018-Q2,8.935903,35,49,Centro (I),8.685253
Italy,9,total,2018-Q1,10.065868,35,49,Nord,5.848348
Italy,9,total,2018-Q1,10.065868,35,49,Nord-ovest,6.094553
Italy,9,total,2018-Q1,10.065868,35,49,Mezzogiorno,18.409987
Italy,9,total,2018-Q1,10.065868,35,49,Nord-est,5.50908
Italy,9,total,2018-Q1,10.065868,35,49,Centro (I),9.199813
Italy,9,total,2018-Q4,8.830044,35,49,Nord,5.695826
Italy,9,total,2018-Q4,8.830044,35,49,Nord-ovest,5.535898
Italy,9,total,2018-Q4,8.830044,35,49,Mezzogiorno,15.549822
Italy,9,total,2018-Q4,8.830044,35,49,Nord-est,5.914264
Italy,9,total,2018-Q4,8.830044,35,49,Centro (I),7.576488
Italy,9,total,2018-Q3,7.462476,35,49,Nord,4.216372
Italy,9,total,2018-Q3,7.462476,35,49,Nord-ovest,4.602201
Italy,9,total,2018-Q3,7.462476,35,49,Mezzogiorno,13.78402
Italy,9,total,2018-Q3,7.462476,35,49,Nord-est,3.698842
Italy,9,total,2018-Q3,7.462476,35,49,Centro (I),6.923595
Italy,9,total,2019-Q1,9.484678,35,49,Nord,5.790959
Italy,9,total,2019-Q1,9.484678,35,49,Nord-ovest,6.336506
Italy,9,total,2019-Q1,9.484678,35,49,Mezzogiorno,16.920762
Italy,9,total,2019-Q1,9.484678,35,49,Nord-est,5.036684
Italy,9,total,2019-Q1,9.484678,35,49,Centro (I),8.651691
Italy,9,total,2019-Q2,8.325052,35,49,Nord,4.602266
Italy,9,total,2019-Q2,8.325052,35,49,Nord-ovest,4.994794
Italy,9,total,2019-Q2,8.325052,35,49,Mezzogiorno,15.494528
Italy,9,total,2019-Q2,8.325052,35,49,Nord-est,4.06977
Italy,9,total,2019-Q2,8.325052,35,49,Centro (I),7.682172
Italy,9,total,2019-Q4,8.497389,35,49,Nord,4.959783
Italy,9,total,2019-Q4,8.497389,35,49,Nord-ovest,5.377653
Italy,9,total,2019-Q4,8.497389,35,49,Mezzogiorno,15.53028
Italy,9,total,2019-Q4,8.497389,35,49,Nord-est,4.391411
Italy,9,total,2019-Q4,8.497389,35,49,Centro (I),7.642892
Italy,9,total,2019-Q3,8.06843,35,49,Nord,4.805326
Italy,9,total,2019-Q3,8.06843,35,49,Nord-ovest,5.258909
Italy,9,total,2019-Q3,8.06843,35,49,Mezzogiorno,14.961233
Italy,9,total,2019-Q3,8.06843,35,49,Nord-est,4.192457
Italy,9,total,2019-Q3,8.06843,35,49,Centro (I),6.787255
Italy,9,total,2020-Q2,6.703962,35,49,Nord,4.036467
Italy,9,total,2020-Q2,6.703962,35,49,Nord-ovest,4.222541
Italy,9,total,2020-Q2,6.703962,35,49,Mezzogiorno,12.844102
Italy,9,total,2020-Q2,6.703962,35,49,Nord-est,3.784831
Italy,9,total,2020-Q2,6.703962,35,49,Centro (I),5.098097
Italy,9,total,2020-Q1,7.963687,35,49,Nord,4.420187
Italy,9,total,2020-Q1,7.963687,35,49,Nord-ovest,4.482718
Italy,9,total,2020-Q1,7.963687,35,49,Mezzogiorno,14.573295
Italy,9,total,2020-Q1,7.963687,35,49,Nord-est,4.335163
Italy,9,total,2020-Q1,7.963687,35,49,Centro (I),7.861028
Italy,9,total,2020-Q3,8.679051,35,49,Nord,5.35194
Italy,9,total,2020-Q3,8.679051,35,49,Nord-ovest,5.412197
Italy,9,total,2020-Q3,8.679051,35,49,Mezzogiorno,15.095934
Italy,9,total,2020-Q3,8.679051,35,49,Nord-est,5.271397
Italy,9,total,2020-Q3,8.679051,35,49,Centro (I),7.942421
Italy,9,total,2020-Q4,8.188776,35,49,Nord,4.861057
Italy,9,total,2020-Q4,8.188776,35,49,Nord-ovest,5.240789
Italy,9,total,2020-Q4,8.188776,35,49,Mezzogiorno,14.491541
Italy,9,total,2020-Q4,8.188776,35,49,Nord-est,4.350909
Italy,9,total,2020-Q4,8.188776,35,49,Centro (I),7.680984
Italy,9,total,2021-Q1,8.837715,35,49,Nord,5.239109
Italy,9,total,2021-Q1,8.837715,35,49,Nord-ovest,5.731339
Italy,9,total,2021-Q1,8.837715,35,49,Mezzogiorno,15.640821
Italy,9,total,2021-Q1,8.837715,35,49,Nord-est,4.567745
Italy,9,total,2021-Q1,8.837715,35,49,Centro (I),8.499623
Italy,9,total,2021-Q2,7.83484,35,49,Nord,4.615618
Italy,9,total,2021-Q2,7.83484,35,49,Nord-ovest,5.052747
Italy,9,total,2021-Q2,7.83484,35,49,Mezzogiorno,14.270661
Italy,9,total,2021-Q2,7.83484,35,49,Nord-est,4.027096
Italy,9,total,2021-Q2,7.83484,35,49,Centro (I),6.970622
Italy,9,total,2021-Q3,7.273633,35,49,Nord,4.157683
Italy,9,total,2021-Q3,7.273633,35,49,Nord-ovest,4.812195
Italy,9,total,2021-Q3,7.273633,35,49,Mezzogiorno,13.227687
Italy,9,total,2021-Q3,7.273633,35,49,Nord-est,3.261654
Italy,9,total,2021-Q3,7.273633,35,49,Centro (I),6.638162
Italy,9,total,2021-Q4,7.624935,35,49,Nord,4.190561
Italy,9,total,2021-Q4,7.624935,35,49,Nord-ovest,4.645826
Italy,9,total,2021-Q4,7.624935,35,49,Mezzogiorno,14.021956
Italy,9,total,2021-Q4,7.624935,35,49,Nord-est,3.569515
Italy,9,total,2021-Q4,7.624935,35,49,Centro (I),7.352271
Italy,9,total,2022-Q1,7.459628,35,49,Nord,4.710331
Italy,9,total,2022-Q1,7.459628,35,49,Nord-ovest,5.008753
Italy,9,total,2022-Q1,7.459628,35,49,Mezzogiorno,13.418198
Italy,9,total,2022-Q1,7.459628,35,49,Nord-est,4.306038
Italy,9,total,2022-Q1,7.459628,35,49,Centro (I),6.154501
Italy,9,total,2022-Q2,7.183764,35,49,Nord,3.949592
Italy,9,total,2022-Q2,7.183764,35,49,Nord-ovest,4.280948
Italy,9,total,2022-Q2,7.183764,35,49,Mezzogiorno,13.681574
Italy,9,total,2022-Q2,7.183764,35,49,Nord-est,3.494551
Italy,9,total,2022-Q2,7.183764,35,49,Centro (I),6.155429
Italy,9,total,2022-Q3,6.586469,35,49,Nord,4.017726
Italy,9,total,2022-Q3,6.586469,35,49,Nord-ovest,4.403157
Italy,9,total,2022-Q3,6.586469,35,49,Mezzogiorno,12.255083
Italy,9,total,2022-Q3,6.586469,35,49,Nord-est,3.490564
Italy,9,total,2022-Q3,6.586469,35,49,Centro (I),5.181471
Italy,9,total,2022-Q4,6.61902,35,49,Nord,3.72116
Italy,9,total,2022-Q4,6.61902,35,49,Nord-ovest,3.672951
Italy,9,total,2022-Q4,6.61902,35,49,Mezzogiorno,12.694253
Italy,9,total,2022-Q4,6.61902,35,49,Nord-est,3.786668
Italy,9,total,2022-Q4,6.61902,35,49,Centro (I),5.336779
Italy,2,females,2011-Q1,17.479646,15,34,Centro (I),15.136539
Italy,2,females,2011-Q1,17.479646,15,34,Nord-est,11.298116
Italy,2,females,2011-Q1,17.479646,15,34,Nord,12.391912
Italy,2,females,2011-Q1,17.479646,15,34,Mezzogiorno,29.217195
Italy,2,females,2011-Q1,17.479646,15,34,Nord-ovest,13.206214
Italy,2,females,2011-Q2,17.084486,15,34,Centro (I),14.794947
Italy,2,females,2011-Q2,17.084486,15,34,Nord-est,9.402552
Italy,2,females,2011-Q2,17.084486,15,34,Nord,11.114503
Italy,2,females,2011-Q2,17.084486,15,34,Mezzogiorno,29.430398
Italy,2,females,2011-Q2,17.084486,15,34,Nord-ovest,12.399203
Italy,2,females,2011-Q4,19.692591,15,34,Centro (I),19.000195
Italy,2,females,2011-Q4,19.692591,15,34,Nord-est,14.116278
Italy,2,females,2011-Q4,19.692591,15,34,Nord,13.320196
Italy,2,females,2011-Q4,19.692591,15,34,Mezzogiorno,31.519176
Italy,2,females,2011-Q4,19.692591,15,34,Nord-ovest,12.755142
Italy,2,females,2011-Q3,16.609753,15,34,Centro (I),14.857213
Italy,2,females,2011-Q3,16.609753,15,34,Nord-est,11.398445
Italy,2,females,2011-Q3,16.609753,15,34,Nord,11.281236
Italy,2,females,2011-Q3,16.609753,15,34,Mezzogiorno,27.573869
Italy,2,females,2011-Q3,16.609753,15,34,Nord-ovest,11.192912
Italy,2,females,2012-Q2,20.201396,15,34,Centro (I),19.055778
Italy,2,females,2012-Q2,20.201396,15,34,Nord-est,11.842025
Italy,2,females,2012-Q2,20.201396,15,34,Nord,13.303822
Italy,2,females,2012-Q2,20.201396,15,34,Mezzogiorno,32.874178
Italy,2,females,2012-Q2,20.201396,15,34,Nord-ovest,14.36321
Italy,2,females,2012-Q1,22.012417,15,34,Centro (I),21.079765
Italy,2,females,2012-Q1,22.012417,15,34,Nord-est,14.047218
Italy,2,females,2012-Q1,22.012417,15,34,Nord,15.302473
Italy,2,females,2012-Q1,22.012417,15,34,Mezzogiorno,34.304059
Italy,2,females,2012-Q1,22.012417,15,34,Nord-ovest,16.204443
Italy,2,females,2012-Q4,23.381625,15,34,Centro (I),21.728279
Italy,2,females,2012-Q4,23.381625,15,34,Nord-est,15.089923
Italy,2,females,2012-Q4,23.381625,15,34,Nord,15.335983
Italy,2,females,2012-Q4,23.381625,15,34,Mezzogiorno,37.455532
Italy,2,females,2012-Q4,23.381625,15,34,Nord-ovest,15.507576
Italy,2,females,2012-Q3,19.915017,15,34,Centro (I),18.113667
Italy,2,females,2012-Q3,19.915017,15,34,Nord-est,13.508922
Italy,2,females,2012-Q3,19.915017,15,34,Nord,14.166836
Italy,2,females,2012-Q3,19.915017,15,34,Mezzogiorno,31.406127
Italy,2,females,2012-Q3,19.915017,15,34,Nord-ovest,14.628792
Italy,2,females,2013-Q1,24.945964,15,34,Centro (I),23.233569
Italy,2,females,2013-Q1,24.945964,15,34,Nord-est,17.652197
Italy,2,females,2013-Q1,24.945964,15,34,Nord,17.995125
Italy,2,females,2013-Q1,24.945964,15,34,Mezzogiorno,37.500458
Italy,2,females,2013-Q1,24.945964,15,34,Nord-ovest,18.243377
Italy,2,females,2013-Q2,22.754405,15,34,Centro (I),20.51889
